type,genotype,block,heat_stress,ht,agw
Triticum aestivum,cv_1,I,ht,1,29.04
Triticum aestivum,cv_1,I,ht,1,34.72
Triticum aestivum,cv_1,I,ht,1,31.92
Triticum aestivum,cv_1,I,ht,1,45.62
Triticum aestivum,cv_1,I,ht,1,28.62
Triticum aestivum,cv_1,I,ht,1,23.01
Triticum aestivum,cv_1,I,ht,1,13.52
Triticum aestivum,cv_1,I,ht,1,35
Triticum aestivum,cv_1,I,ht,1,23.72
Triticum aestivum,cv_1,I,ht,1,28.83
Triticum aestivum,cv_1,I,ht,1,30.68
Triticum aestivum,cv_1,I,ht,1,24.58
Triticum aestivum,cv_1,I,ht,1,23.11
Triticum aestivum,cv_1,I,ht,1,23.04
Triticum aestivum,cv_1,I,ht,1,20.66
Triticum aestivum,cv_1,I,ht,1,28.22
Triticum aestivum,cv_1,I,ht,1,38.47
Triticum aestivum,cv_1,I,ht,1,32.79
Triticum aestivum,cv_1,I,ht,1,23.14
Triticum aestivum,cv_1,I,ht,1,22.46
Triticum aestivum,cv_1,I,ht,1,25.9
Triticum aestivum,cv_1,I,ht,1,34.2
Triticum aestivum,cv_1,I,ht,1,16.95
Triticum aestivum,cv_1,I,ht,1,25.15
Triticum aestivum,cv_1,I,ht,1,40.79
Triticum aestivum,cv_1,I,ht,1,32.82
Triticum aestivum,cv_1,I,ht,1,33.78
Triticum aestivum,cv_1,I,ht,1,35.59
Triticum aestivum,cv_1,I,ht,1,26.31
Triticum aestivum,cv_1,I,ht,1,46.9
Triticum aestivum,cv_1,I,ht,1,19.71
Triticum aestivum,cv_1,I,ht,1,39.21
Triticum aestivum,cv_1,I,ht,1,48.37
Triticum aestivum,cv_1,I,ht,1,22.94
Triticum aestivum,cv_1,I,ht,1,40.5
Triticum aestivum,cv_1,I,ht,1,27.8
Triticum aestivum,cv_1,I,ht,1,19.37
Triticum aestivum,cv_1,I,ht,1,31.16
Triticum aestivum,cv_1,I,ht,1,22.89
Triticum aestivum,cv_1,I,ht,1,31.62
Triticum aestivum,cv_1,I,ht,1,20.41
Triticum aestivum,cv_1,I,ht,1,25.2
Triticum aestivum,cv_1,I,ht,1,30.57
Triticum aestivum,cv_1,I,ht,1,18.58
Triticum aestivum,cv_1,I,ht,1,27.8
Triticum aestivum,cv_1,I,ht,1,51.8
Triticum aestivum,cv_1,I,ht,1,34.17
Triticum aestivum,cv_1,I,ht,1,52.23
Triticum aestivum,cv_1,I,ht,1,32.99
Triticum aestivum,cv_1,I,ht,1,26
Triticum aestivum,cv_1,I,ht,1,34.64
Triticum aestivum,cv_1,I,ht,1,43.17
Triticum aestivum,cv_1,I,ht,1,32.14
Triticum aestivum,cv_1,I,ht,1,49.19
Triticum aestivum,cv_1,I,ht,1,37.02
Triticum aestivum,cv_1,I,ht,1,43.06
Triticum aestivum,cv_1,I,ht,1,36.43
Triticum aestivum,cv_1,I,ht,1,27.35
Triticum aestivum,cv_1,I,ht,1,27.27
Triticum aestivum,cv_1,I,ht,1,20.34
Triticum aestivum,cv_1,I,ht,1,32.33
Triticum aestivum,cv_1,I,ht,1,26.26
Triticum aestivum,cv_1,I,ht,1,23.47
Triticum aestivum,cv_1,I,ht,1,18.2
Triticum aestivum,cv_1,I,ht,1,40.13
Triticum aestivum,cv_1,I,ht,1,37.53
Triticum aestivum,cv_1,I,ht,1,24.66
Triticum aestivum,cv_1,I,ht,1,36.6
Triticum aestivum,cv_1,I,ht,1,38.12
Triticum aestivum,cv_1,I,ht,1,46.69
Triticum aestivum,cv_1,I,ht,1,23.82
Triticum aestivum,cv_1,I,ht,1,33.95
Triticum aestivum,cv_1,I,ht,1,41.71
Triticum aestivum,cv_1,I,ht,1,40.41
Triticum aestivum,cv_1,I,ht,1,49.06
Triticum aestivum,cv_1,I,ht,1,42.85
Triticum aestivum,cv_1,I,ht,1,18.15
Triticum aestivum,cv_1,I,ht,1,44.14
Triticum aestivum,cv_1,I,ht,1,20.24
Triticum aestivum,cv_1,I,ht,1,38.47
Triticum aestivum,cv_1,I,ht,1,55.6
Triticum aestivum,cv_1,I,ht,1,31.95
Triticum aestivum,cv_2,I,ht,1,46.6
Triticum aestivum,cv_2,I,ht,1,39.95
Triticum aestivum,cv_2,I,ht,1,27.51
Triticum aestivum,cv_2,I,ht,1,39.95
Triticum aestivum,cv_2,I,ht,1,26.13
Triticum aestivum,cv_2,I,ht,1,26.96
Triticum aestivum,cv_2,I,ht,1,35.84
Triticum aestivum,cv_2,I,ht,1,36.85
Triticum aestivum,cv_2,I,ht,1,30.08
Triticum aestivum,cv_2,I,ht,1,40.01
Triticum aestivum,cv_2,I,ht,1,24.66
Triticum aestivum,cv_2,I,ht,1,22.14
Triticum aestivum,cv_2,I,ht,1,26.62
Triticum aestivum,cv_2,I,ht,1,18.01
Triticum aestivum,cv_2,I,ht,1,41.63
Triticum aestivum,cv_2,I,ht,1,34.59
Triticum aestivum,cv_2,I,ht,1,29.95
Triticum aestivum,cv_2,I,ht,1,24.99
Triticum aestivum,cv_2,I,ht,1,25.35
Triticum aestivum,cv_2,I,ht,1,9.76
Triticum aestivum,cv_2,I,ht,1,32.9
Triticum aestivum,cv_2,I,ht,1,25.9
Triticum aestivum,cv_2,I,ht,1,11.98
Triticum aestivum,cv_2,I,ht,1,58.23
Triticum aestivum,cv_2,I,ht,1,50.7
Triticum aestivum,cv_2,I,ht,1,28.83
Triticum aestivum,cv_2,I,ht,1,27.17
Triticum aestivum,cv_2,I,ht,1,12.07
Triticum aestivum,cv_2,I,ht,1,17.05
Triticum aestivum,cv_2,I,ht,1,29.12
Triticum aestivum,cv_2,I,ht,1,42.91
Triticum aestivum,cv_2,I,ht,1,48.85
Triticum aestivum,cv_2,I,ht,1,13.06
Triticum aestivum,cv_2,I,ht,1,33.81
Triticum aestivum,cv_2,I,ht,1,33.81
Triticum aestivum,cv_2,I,ht,1,43.64
Triticum aestivum,cv_2,I,ht,1,44.7
Triticum aestivum,cv_2,I,ht,1,27.77
Triticum aestivum,cv_2,I,ht,1,15.96
Triticum aestivum,cv_2,I,ht,1,8.48
Triticum aestivum,cv_2,I,ht,1,25.33
Triticum aestivum,cv_2,I,ht,1,27.88
Triticum aestivum,cv_2,I,ht,1,36.34
Triticum aestivum,cv_2,I,ht,1,23.49
Triticum aestivum,cv_2,I,ht,1,32.6
Triticum aestivum,cv_2,I,ht,1,28.25
Triticum aestivum,cv_2,I,ht,1,35.78
Triticum aestivum,cv_2,I,ht,1,38.29
Triticum aestivum,cv_2,I,ht,1,46.81
Triticum aestivum,cv_2,I,ht,1,13.52
Triticum aestivum,cv_2,I,ht,1,15.82
Triticum aestivum,cv_2,I,ht,1,20.19
Triticum aestivum,cv_2,I,ht,1,27.96
Triticum aestivum,cv_2,I,ht,1,31.57
Triticum aestivum,cv_2,I,ht,1,22.96
Triticum aestivum,cv_2,I,ht,1,44.14
Triticum aestivum,cv_2,I,ht,1,32.22
Triticum aestivum,cv_2,I,ht,1,17.66
Triticum aestivum,cv_2,I,ht,1,24.08
Triticum aestivum,cv_2,I,ht,1,17.8
Triticum aestivum,cv_2,I,ht,1,39.41
Triticum aestivum,cv_2,I,ht,1,30.43
Triticum aestivum,cv_2,I,ht,1,49.12
Triticum aestivum,cv_2,I,ht,1,25.77
Triticum aestivum,cv_2,I,ht,1,48.43
Triticum aestivum,cv_2,I,ht,1,29.42
Triticum aestivum,cv_2,I,ht,1,24.81
Triticum aestivum,cv_2,I,ht,1,19.95
Triticum aestivum,cv_2,I,ht,1,33.67
Triticum aestivum,cv_2,I,ht,1,26.62
Triticum aestivum,cv_2,I,ht,1,30.06
Triticum aestivum,cv_2,I,ht,1,26.39
Triticum aestivum,cv_2,I,ht,1,17.16
Triticum aestivum,cv_2,I,ht,1,53.99
Triticum aestivum,cv_2,I,ht,1,25.25
Triticum aestivum,cv_2,I,ht,1,27.93
Triticum aestivum,cv_2,I,ht,1,19.88
Triticum aestivum,cv_2,I,ht,1,29.55
Triticum aestivum,cv_2,I,ht,1,45.41
Triticum aestivum,cv_2,I,ht,1,35.34
Triticum aestivum,cv_2,I,ht,1,34.61
Triticum aestivum,cv_2,I,ht,1,23.52
Triticum aestivum,cv_2,I,ht,1,47.44
Triticum aestivum,cv_2,I,ht,1,32.3
Triticum aestivum,cv_2,I,ht,1,32.41
Triticum aestivum,cv_2,I,ht,1,8.7
Triticum aestivum,cv_2,I,ht,1,22.39
Triticum aestivum,cv_2,I,ht,1,46.63
Triticum aestivum,cv_2,I,ht,1,17.21
Triticum aestivum,cv_2,I,ht,1,49.85
Triticum aestivum,cv_2,I,ht,1,43.7
Triticum aestivum,cv_2,I,ht,1,43.06
Triticum aestivum,cv_2,I,ht,1,33.34
Triticum aestivum,cv_2,I,ht,1,34.84
Triticum aestivum,cv_2,I,ht,1,42.44
Triticum aestivum,cv_2,I,ht,1,21.35
Triticum aestivum,cv_2,I,ht,1,17.59
Triticum aestivum,cv_2,I,ht,1,22.84
Triticum aestivum,cv_2,I,ht,1,52.05
Triticum aestivum,cv_2,I,ht,1,56.94
Triticum aestivum,cv_2,I,ht,1,18.46
Triticum aestivum,cv_2,I,ht,1,25.79
Triticum aestivum,cv_2,I,ht,1,27.75
Triticum aestivum,cv_2,I,ht,1,32.6
Triticum aestivum,cv_2,I,ht,1,49
Triticum aestivum,cv_2,I,ht,1,20.05
Triticum aestivum,cv_2,I,ht,1,32.96
Triticum aestivum,cv_2,I,ht,1,28.14
Triticum aestivum,cv_2,I,ht,1,37.05
Triticum aestivum,cv_2,I,ht,1,35.84
Triticum aestivum,cv_2,I,ht,1,35.9
Triticum aestivum,cv_2,I,ht,1,28.7
Triticum aestivum,cv_2,I,ht,1,18.63
Triticum aestivum,cv_2,I,ht,1,29.04
Triticum aestivum,cv_2,I,ht,1,25.82
Triticum aestivum,cv_2,I,ht,1,19.2
Triticum aestivum,cv_2,I,ht,1,25.53
Triticum aestivum,cv_2,I,ht,1,27.41
Triticum aestivum,cv_2,I,ht,1,36.04
Triticum aestivum,cv_2,I,ht,1,16.72
Triticum aestivum,cv_2,I,ht,1,31.24
Triticum aestivum,cv_2,I,ht,1,15.45
Triticum aestivum,cv_2,I,ht,1,42.44
Triticum aestivum,cv_2,I,ht,1,19.76
Triticum aestivum,cv_2,I,ht,1,35.42
Triticum aestivum,cv_2,I,ht,1,45.8
Triticum aestivum,cv_2,I,ht,1,18.25
Triticum aestivum,cv_2,I,ht,1,46.57
Triticum aestivum,cv_2,I,ht,1,42.5
Triticum aestivum,cv_2,I,ht,1,21.42
Triticum aestivum,cv_2,I,ht,1,9.05
Triticum aestivum,cv_2,I,ht,1,17.07
Triticum aestivum,cv_2,I,ht,1,24.33
Triticum aestivum,cv_2,I,ht,1,26.78
Triticum aestivum,cv_2,I,ht,1,14.66
Triticum aestivum,cv_2,I,ht,1,23.59
Triticum aestivum,cv_2,I,ht,1,26.36
Triticum aestivum,cv_2,I,ht,1,36.91
Triticum aestivum,cv_2,I,ht,1,30.35
Triticum aestivum,cv_2,I,ht,1,26.18
Triticum aestivum,cv_2,I,ht,1,20.98
Triticum aestivum,cv_2,I,ht,1,34.92
Triticum aestivum,cv_2,I,ht,1,36.68
Triticum aestivum,cv_2,I,ht,1,19.13
Triticum aestivum,cv_2,I,ht,1,30.94
Triticum aestivum,cv_2,I,ht,1,40.15
Triticum aestivum,cv_2,I,ht,1,20.76
Triticum aestivum,cv_2,I,ht,1,14.41
Triticum aestivum,cv_2,I,ht,1,20.88
Triticum aestivum,cv_2,I,ht,1,40.64
Triticum aestivum,cv_2,I,ht,1,36.34
Triticum aestivum,cv_2,I,ht,1,36.12
Triticum aestivum,cv_2,I,ht,1,23.95
Triticum aestivum,cv_2,I,ht,1,7.09
Triticum aestivum,cv_2,I,ht,1,34
Triticum aestivum,cv_2,I,ht,1,23.42
Triticum aestivum,cv_2,I,ht,1,30.84
Triticum aestivum,cv_2,I,ht,1,26.49
Triticum aestivum,cv_2,I,ht,1,18.84
Triticum aestivum,cv_2,I,ht,1,17.02
Triticum aestivum,cv_2,I,ht,1,21.25
Triticum aestivum,cv_2,I,ht,1,27.25
Triticum aestivum,cv_2,I,ht,1,19.93
Triticum aestivum,cv_2,I,ht,1,24.13
Triticum aestivum,cv_2,I,ht,1,18.53
Triticum aestivum,cv_2,I,ht,1,30.78
Triticum aestivum,cv_2,I,ht,1,12.07
Triticum aestivum,cv_2,I,ht,1,7.99
Triticum aestivum,cv_2,I,ht,1,35.23
Triticum aestivum,cv_2,I,ht,1,26.67
Triticum aestivum,cv_2,I,ht,1,13.79
Triticum aestivum,cv_2,I,ht,1,17.63
Triticum aestivum,cv_2,I,ht,1,38.44
Triticum aestivum,cv_2,I,ht,1,9.44
Triticum aestivum,cv_2,I,ht,1,23.59
Triticum aestivum,cv_2,I,ht,1,40.36
Triticum aestivum,cv_2,I,ht,1,22.56
Triticum aestivum,cv_2,I,ht,1,32.11
Triticum aestivum,cv_2,I,ht,1,22.41
Triticum aestivum,cv_2,I,ht,1,12.17
Triticum aestivum,cv_2,I,ht,1,35.95
Triticum aestivum,cv_2,I,ht,1,36.63
Triticum aestivum,cv_2,I,ht,1,20.81
Triticum aestivum,cv_2,I,ht,1,35.81
Triticum aestivum,cv_2,I,ht,1,21.44
Triticum aestivum,cv_2,I,ht,1,44.67
Triticum aestivum,cv_2,I,ht,1,50.34
Triticum aestivum,cv_2,I,ht,1,37.78
Triticum aestivum,cv_2,I,ht,1,14.44
Triticum aestivum,cv_2,I,ht,1,31.81
Triticum aestivum,cv_2,I,ht,1,26.02
Triticum aestivum,cv_2,I,ht,1,15.11
Triticum aestivum,cv_2,I,ht,1,33.78
Triticum aestivum,cv_2,I,ht,1,15.68
Triticum aestivum,cv_2,I,ht,1,36.71
Triticum aestivum,cv_2,I,ht,1,36.99
Triticum aestivum,cv_2,I,ht,1,13.99
Triticum aestivum,cv_2,I,ht,1,36.65
Triticum aestivum,cv_2,I,ht,1,10.27
Triticum aestivum,cv_2,I,ht,1,21.1
Triticum aestivum,cv_2,I,ht,1,41.6
Triticum aestivum,cv_2,I,ht,1,21.82
Triticum aestivum,cv_2,I,ht,1,32.71
Triticum aestivum,cv_2,I,ht,1,14.35
Triticum aestivum,cv_2,I,ht,1,42.3
Triticum aestivum,cv_2,I,ht,1,46.75
Triticum aestivum,cv_2,I,ht,1,22.49
Triticum aestivum,cv_2,I,ht,1,39.49
Triticum aestivum,cv_2,I,ht,1,51.25
Triticum aestivum,cv_2,I,ht,1,44.17
Triticum aestivum,cv_2,I,ht,1,24.76
Triticum aestivum,cv_2,I,ht,1,15.96
Triticum aestivum,cv_2,I,ht,1,43.61
Triticum aestivum,cv_2,I,ht,1,30.73
Triticum aestivum,cv_2,I,ht,1,42.06
Triticum aestivum,cv_2,I,ht,1,28.22
Triticum aestivum,cv_2,I,ht,1,32.3
Triticum aestivum,cv_2,I,ht,1,52.75
Triticum aestivum,cv_2,I,ht,1,29.31
Triticum aestivum,cv_2,I,ht,1,20.88
Triticum aestivum,cv_2,I,ht,1,33.15
Triticum aestivum,cv_2,I,ht,1,37.22
Triticum aestivum,cv_2,I,ht,1,27.77
Triticum aestivum,cv_2,I,ht,1,35.53
Triticum aestivum,cv_2,I,ht,1,35.7
Triticum aestivum,cv_2,I,ht,1,24.99
Triticum aestivum,cv_2,I,ht,1,19.3
Triticum aestivum,cv_2,I,ht,1,25.35
Triticum aestivum,cv_2,I,ht,1,24.81
Triticum aestivum,cv_2,I,ht,1,29.2
Triticum aestivum,cv_2,I,ht,1,25.51
Triticum aestivum,cv_2,I,ht,1,50.88
Triticum aestivum,cv_2,I,ht,1,46.3
Triticum aestivum,cv_2,I,ht,1,21.27
Triticum aestivum,cv_2,I,ht,1,32.11
Triticum aestivum,cv_2,I,ht,1,41.37
Triticum aestivum,cv_2,I,ht,1,38.1
Triticum aestivum,cv_2,I,ht,1,29.31
Triticum aestivum,cv_2,I,ht,1,33.59
Triticum aestivum,cv_2,I,ht,1,39.21
Triticum aestivum,cv_2,I,ht,1,38.95
Triticum aestivum,cv_2,I,ht,1,32.03
Triticum aestivum,cv_2,I,ht,1,22.74
Triticum aestivum,cv_2,I,ht,1,22.34
Triticum aestivum,cv_2,I,ht,1,37.02
Triticum aestivum,cv_2,I,ht,1,49.82
Triticum aestivum,cv_2,I,ht,1,55.01
Triticum aestivum,cv_2,I,ht,1,28.38
Triticum aestivum,cv_2,I,ht,1,17.51
Triticum aestivum,cv_2,I,ht,1,37.98
Triticum aestivum,cv_2,I,ht,1,29.42
Triticum aestivum,cv_2,I,ht,1,45.98
Triticum aestivum,cv_2,I,ht,1,19.93
Triticum aestivum,cv_2,I,ht,1,21.49
Triticum aestivum,cv_2,I,ht,1,28.25
Triticum aestivum,cv_2,I,ht,1,32.47
Triticum aestivum,cv_2,I,ht,1,51.07
Triticum aestivum,cv_2,I,ht,1,24.28
Triticum aestivum,cv_2,I,ht,1,28.94
Triticum aestivum,cv_2,I,ht,1,37.84
Triticum aestivum,cv_2,I,ht,1,32.49
Triticum aestivum,cv_2,I,ht,1,34.64
Triticum aestivum,cv_2,I,ht,1,20.24
Triticum aestivum,cv_2,I,ht,1,32.33
Triticum aestivum,cv_2,I,ht,1,22.39
Triticum aestivum,cv_2,I,ht,1,51.1
Triticum aestivum,cv_2,I,ht,1,27.67
Triticum aestivum,cv_2,I,ht,1,41.31
Triticum aestivum,cv_2,I,ht,1,41.34
Triticum aestivum,cv_2,I,ht,1,47.56
Triticum aestivum,cv_2,I,ht,1,28.54
Triticum aestivum,cv_2,I,ht,1,39.24
Triticum aestivum,cv_2,I,ht,1,33.84
Triticum aestivum,cv_2,I,ht,1,45.77
Triticum aestivum,cv_2,I,ht,1,37.44
Triticum aestivum,cv_2,I,ht,1,33.48
Triticum aestivum,cv_2,I,ht,1,39.72
Triticum aestivum,cv_2,I,ht,1,49.52
Triticum aestivum,cv_2,I,ht,1,41.22
Triticum aestivum,cv_2,I,ht,1,27.8
Triticum aestivum,cv_2,I,ht,1,46.78
Triticum aestivum,cv_2,I,ht,1,25.97
Triticum aestivum,cv_2,I,ht,1,46.84
Triticum aestivum,cv_2,I,ht,1,38.18
Triticum aestivum,cv_2,I,ht,1,31.68
Triticum aestivum,cv_2,I,ht,1,23.57
Triticum aestivum,cv_2,I,ht,1,32.49
Triticum aestivum,cv_2,I,ht,1,23.9
Triticum aestivum,cv_2,I,ht,1,28.64
Triticum aestivum,cv_2,I,ht,1,34.81
Triticum aestivum,cv_2,I,ht,1,29.44
Triticum aestivum,cv_2,I,ht,1,31.59
Triticum aestivum,cv_2,I,ht,1,48.34
Triticum aestivum,cv_2,I,ht,1,22.31
Triticum aestivum,cv_2,I,ht,1,34.34
Triticum aestivum,cv_2,I,ht,1,34.12
Triticum aestivum,cv_2,I,ht,1,52.81
Triticum aestivum,cv_2,I,ht,1,49.85
Triticum aestivum,cv_2,I,ht,1,45.89
Triticum aestivum,cv_2,I,ht,1,33.95
Triticum aestivum,cv_2,I,ht,1,22.46
Triticum aestivum,cv_2,I,ht,1,16.03
Triticum aestivum,cv_2,I,ht,1,10.46
Triticum aestivum,cv_2,I,ht,1,43.91
Triticum aestivum,cv_2,I,ht,1,41.66
Triticum aestivum,cv_2,I,ht,1,34.06
Triticum aestivum,cv_2,I,ht,1,38.15
Triticum aestivum,cv_2,I,ht,1,21.25
Triticum aestivum,cv_2,I,ht,1,43.58
Triticum aestivum,cv_2,I,ht,1,27.59
Triticum aestivum,cv_2,I,ht,1,46.9
Triticum aestivum,cv_2,I,ht,1,49.34
Triticum aestivum,cv_2,I,ht,1,38.66
Triticum aestivum,cv_2,I,ht,1,53.21
Triticum aestivum,cv_2,I,ht,1,29.55
Triticum aestivum,cv_2,I,ht,1,31.03
Triticum aestivum,cv_2,I,ht,1,28.04
Triticum aestivum,cv_2,I,ht,1,43.44
Triticum aestivum,cv_2,I,ht,1,44.35
Triticum aestivum,cv_2,I,ht,1,20.12
Triticum aestivum,cv_2,I,ht,1,36.68
Triticum aestivum,cv_2,I,ht,1,40.41
Triticum aestivum,cv_2,I,ht,1,30.92
Triticum aestivum,cv_2,I,ht,1,38.61
Triticum aestivum,cv_2,I,ht,1,45.95
Triticum aestivum,cv_2,I,ht,1,54.36
Triticum aestivum,cv_2,I,ht,1,53.62
Triticum aestivum,cv_2,I,ht,1,29.34
Triticum aestivum,cv_2,I,ht,1,48.28
Triticum aestivum,cv_2,I,ht,1,50.85
Triticum aestivum,cv_2,I,ht,1,56.13
Triticum aestivum,cv_2,I,ht,1,32.88
Triticum aestivum,cv_2,I,ht,1,48.31
Triticum aestivum,cv_2,I,ht,1,36.29
Triticum aestivum,cv_2,I,ht,1,28.94
Triticum aestivum,cv_2,I,ht,1,42.85
Triticum aestivum,cv_2,I,ht,1,22.54
Triticum aestivum,cv_2,I,ht,1,48.43
Triticum aestivum,cv_2,I,ht,1,52.14
Triticum aestivum,cv_2,I,ht,1,33.98
Triticum aestivum,cv_2,I,ht,1,26.05
Triticum aestivum,cv_2,I,ht,1,38.81
Triticum aestivum,cv_2,I,ht,1,43.55
Triticum aestivum,cv_2,I,ht,1,32.47
Triticum aestivum,cv_2,I,ht,1,35.31
Triticum aestivum,cv_2,I,ht,1,44.94
Triticum aestivum,cv_2,I,ht,1,26.83
Triticum aestivum,cv_2,I,ht,1,49.22
Triticum aestivum,cv_2,I,ht,1,28.14
Triticum aestivum,cv_2,I,ht,1,32.68
Triticum aestivum,cv_2,I,ht,1,46.99
Triticum aestivum,cv_2,I,ht,1,34.25
Triticum aestivum,cv_2,I,ht,1,18.1
Triticum aestivum,cv_2,I,ht,1,42.79
Triticum aestivum,cv_2,I,ht,1,47.98
Triticum aestivum,cv_2,I,ht,1,36.2
Triticum aestivum,cv_2,I,ht,1,35.56
Triticum aestivum,cv_2,I,ht,1,28.64
Triticum aestivum,cv_2,I,ht,1,39.95
Triticum aestivum,cv_2,I,ht,1,42.12
Triticum aestivum,cv_2,I,ht,1,46.6
Triticum aestivum,cv_2,I,ht,1,37.1
Triticum aestivum,cv_2,I,ht,1,41.48
Triticum aestivum,cv_2,I,ht,1,27.56
Triticum aestivum,cv_2,I,ht,1,15.43
Triticum aestivum,cv_2,I,ht,1,36.37
Triticum aestivum,cv_2,I,ht,1,21.82
Triticum aestivum,cv_2,I,ht,1,23.97
Triticum aestivum,cv_2,I,ht,1,25.59
Triticum aestivum,cv_2,I,ht,1,13.02
Triticum aestivum,cv_2,I,ht,1,40.67
Triticum aestivum,cv_2,I,ht,1,43.85
Triticum aestivum,cv_2,I,ht,1,38.1
Triticum aestivum,cv_2,I,ht,1,38.64
Triticum aestivum,cv_2,I,ht,1,34.03
Triticum aestivum,cv_2,I,ht,1,41.57
Triticum aestivum,cv_2,I,ht,1,52.29
Triticum aestivum,cv_2,I,ht,1,21.77
Triticum aestivum,cv_2,I,ht,1,33.62
Triticum aestivum,cv_2,I,ht,1,35.59
Triticum aestivum,cv_2,I,ht,1,43.5
Triticum aestivum,cv_2,I,ht,1,29.34
Triticum aestivum,cv_2,I,ht,1,41.22
Triticum aestivum,cv_2,I,ht,1,19.71
Triticum aestivum,cv_2,I,ht,1,23.19
Triticum aestivum,cv_2,I,ht,1,54.64
Triticum aestivum,cv_2,I,ht,1,25.05
Triticum aestivum,cv_2,I,ht,1,45.68
Triticum aestivum,cv_2,I,ht,1,26.54
Triticum aestivum,cv_2,I,ht,1,29.79
Triticum aestivum,cv_2,I,ht,1,55.23
Triticum aestivum,cv_2,I,ht,1,25.35
Triticum aestivum,cv_2,I,ht,1,17.77
Triticum aestivum,cv_2,I,ht,1,41.8
Triticum aestivum,cv_2,I,ht,1,22.84
Triticum aestivum,cv_2,I,ht,1,37.95
Triticum aestivum,cv_2,I,ht,1,45
Triticum aestivum,cv_2,I,ht,1,25.79
Triticum aestivum,cv_2,I,ht,1,49.82
Triticum aestivum,cv_2,I,ht,1,20.95
Triticum aestivum,cv_2,I,ht,1,17.8
Triticum aestivum,cv_2,I,ht,1,31.16
Triticum aestivum,cv_2,I,ht,1,51.22
Triticum aestivum,cv_2,I,ht,1,43.2
Triticum aestivum,cv_2,I,ht,1,16.65
Triticum aestivum,cv_2,I,ht,1,45.86
Triticum aestivum,cv_2,I,ht,1,29.74
Triticum aestivum,cv_2,I,ht,1,23.87
Triticum aestivum,cv_2,I,ht,1,35.53
Triticum aestivum,cv_2,I,ht,1,36.68
Triticum aestivum,cv_2,I,ht,1,20.41
Triticum aestivum,cv_2,I,ht,1,32.25
Triticum aestivum,cv_2,I,ht,1,46.42
Triticum aestivum,cv_2,I,ht,1,39.26
Triticum aestivum,cv_2,I,ht,1,36.96
Triticum aestivum,cv_2,I,ht,1,19.9
Triticum aestivum,cv_2,I,ht,1,34.23
Triticum aestivum,cv_2,I,ht,1,43.88
Triticum aestivum,cv_2,I,ht,1,22.24
Triticum aestivum,cv_2,I,ht,1,22.81
Triticum aestivum,cv_2,I,ht,1,27.96
Triticum aestivum,cv_2,I,ht,1,18.41
Triticum aestivum,cv_2,I,ht,1,36.4
Triticum aestivum,cv_2,I,ht,1,46.42
Triticum aestivum,cv_2,I,ht,1,29.02
Triticum aestivum,cv_2,I,ht,1,33.56
Triticum aestivum,cv_2,I,ht,1,37.3
Triticum aestivum,cv_2,I,ht,1,35.81
Triticum aestivum,cv_2,I,ht,1,27.14
Triticum aestivum,cv_2,I,ht,1,21.12
Triticum aestivum,cv_2,I,ht,1,29.52
Triticum aestivum,cv_2,I,ht,1,38.78
Triticum aestivum,cv_2,I,ht,1,40.7
Triticum aestivum,cv_2,I,ht,1,21.4
Triticum aestivum,cv_2,I,ht,1,19.93
Triticum aestivum,cv_2,I,ht,1,45.71
Triticum aestivum,cv_2,I,ht,1,27.25
Triticum aestivum,cv_2,I,ht,1,27.64
Triticum aestivum,cv_2,I,ht,1,26.41
Triticum aestivum,cv_2,I,ht,1,34.95
Triticum aestivum,cv_2,I,ht,1,63.29
Triticum aestivum,cv_2,I,ht,1,42.53
Triticum aestivum,cv_2,I,ht,1,11.64
Triticum aestivum,cv_2,I,ht,1,17.87
Triticum aestivum,cv_2,I,ht,1,34.12
Triticum aestivum,cv_2,I,ht,1,12.8
Triticum aestivum,cv_2,I,ht,1,42.24
Triticum aestivum,cv_2,I,ht,1,28.46
Triticum aestivum,cv_2,I,ht,1,44.61
Triticum aestivum,cv_2,I,ht,1,23.01
Triticum aestivum,cv_2,I,ht,1,15.48
Triticum aestivum,cv_2,I,ht,1,35.11
Triticum aestivum,cv_2,I,ht,1,31.62
Triticum aestivum,cv_2,I,ht,1,36.34
Triticum aestivum,cv_2,I,ht,1,27.04
Triticum aestivum,cv_2,I,ht,1,32.14
Triticum aestivum,cv_2,I,ht,1,47.89
Triticum aestivum,cv_2,I,ht,1,34
Triticum aestivum,cv_2,I,ht,1,37.9
Triticum aestivum,cv_2,I,ht,1,38.41
Triticum aestivum,cv_2,I,ht,1,51.25
Triticum aestivum,cv_2,I,ht,1,29.71
Triticum aestivum,cv_2,I,ht,1,27.59
Triticum aestivum,cv_2,I,ht,1,29.26
Triticum aestivum,cv_2,I,ht,1,30.51
Triticum aestivum,cv_2,I,ht,1,39.24
Triticum aestivum,cv_2,I,ht,1,49.61
Triticum aestivum,cv_2,I,ht,1,31.22
Triticum aestivum,cv_2,I,ht,1,54.17
Triticum aestivum,cv_2,I,ht,1,32
Triticum aestivum,cv_2,I,ht,1,39.49
Triticum aestivum,cv_2,I,ht,1,28.12
Triticum aestivum,cv_2,I,ht,1,19.08
Triticum aestivum,cv_2,I,ht,1,44.55
Triticum aestivum,cv_2,I,ht,1,30.35
Triticum aestivum,cv_2,I,ht,1,45.32
Triticum aestivum,cv_2,I,ht,1,27.75
