hybrid,season,plant_leave,spot,sub_spot,Zinc_ppm,Manganese_ppm,Boron_ppm
cv_3,2021,upper,K,11,2.1,28,0.3
cv_3,2021,middle,K,11,0.5,3,0.2
cv_3,2021,low,K,11,0.8,6,0.2
cv_3,2021,upper,K,12,1.8,19,0.3
cv_3,2021,middle,K,12,0.7,2,0.3
cv_3,2021,low,K,12,0.8,13,0.2
cv_3,2021,upper,K,13,2.2,30,0.4
cv_3,2021,middle,K,13,0.7,3,0.4
cv_3,2021,low,K,13,0.7,23,0.2
cv_3,2021,upper,K,14,1.8,43,0.3
cv_3,2021,middle,K,14,0.4,7,0.1
cv_3,2021,low,K,14,0.7,26,0.2
cv_3,2021,upper,K,15,1.7,49,0.2
cv_3,2021,middle,K,15,0.5,5,0.1
cv_3,2021,low,K,15,0.8,12,0.1
cv_3,2021,upper,K,16,1.9,37,0.2
cv_3,2021,middle,K,16,0.5,7,0.1
cv_3,2021,low,K,16,0.6,17,0.1
cv_3,2021,upper,K,17,1.9,30,0.3
cv_3,2021,middle,K,17,0.7,5,0.1
cv_3,2021,low,K,17,0.7,6,0.1
cv_3,2021,upper,K,18,1.4,22,0.2
cv_3,2021,upper,K,19,1.5,32,0.1
cv_3,2021,middle,K,19,0.5,5,0.1
cv_3,2021,low,K,19,0.4,6,0.1
cv_3,2021,upper,L,1,1.5,38,0.2
cv_3,2021,middle,L,1,0.5,3,0.1
cv_3,2021,low,L,1,1,9,0.1
cv_3,2021,upper,L,2,2.1,34,0.4
cv_3,2021,middle,L,2,0.8,5,0.3
cv_3,2021,low,L,2,0.8,45,0.2
cv_3,2021,upper,L,3,2.2,39,0.3
cv_3,2021,middle,L,3,0.7,5,0.2
cv_3,2021,low,L,3,0.7,19,0.2
cv_3,2021,upper,L,4,1.9,45,0.2
cv_3,2021,middle,L,4,0.6,5,0.1
cv_3,2021,low,L,4,0.8,10,0.1
cv_3,2021,upper,L,5,1.4,37,0.2
cv_3,2021,middle,L,5,0.5,4,0.1
cv_3,2021,low,L,5,0.6,7,0.1
cv_3,2021,upper,L,6,1.6,46,0.2
cv_3,2021,middle,L,6,0.5,4,0.1
cv_3,2021,low,L,6,0.7,5,0.1
cv_3,2021,upper,L,7,1.8,34,0.3
cv_3,2021,middle,L,7,0.6,5,0.1
cv_3,2021,upper,L,8,1.4,31,0.2
cv_3,2021,upper,L,9,1.7,37,0.2
cv_3,2021,middle,L,9,0.5,3,0.1
cv_3,2021,low,L,9,0.8,5,0.1
cv_3,2021,upper,L,10,1.1,19,0.2
cv_3,2021,middle,L,10,0.5,3,0.1
cv_3,2021,low,L,10,0.8,13,0.1
cv_3,2021,upper,L,11,1.6,18,0.3
cv_3,2021,middle,L,11,0.6,3,0.1
cv_3,2021,low,L,11,0.7,2,0.1
cv_3,2021,upper,L,12,1.9,22,0.4
cv_3,2021,middle,L,12,0.7,3,0.3
cv_3,2021,low,L,12,0.8,35,0.2
cv_3,2021,upper,L,13,1.3,33,0.3
cv_3,2021,middle,L,13,0.6,8,0.2
cv_3,2021,low,L,13,3.2,107,0.8
cv_3,2021,upper,L,14,1.3,38,0.2
cv_3,2021,upper,L,15,1.6,28,0.2
cv_3,2021,middle,L,15,0.5,5,0.2
cv_3,2021,low,L,15,0.8,23,0.1
cv_3,2021,upper,L,16,1.1,17,0.2
cv_3,2021,middle,L,16,0.5,6,0.1
cv_3,2021,low,L,16,0.7,15,0.1
cv_3,2021,upper,L,17,1.3,14,0.2
cv_3,2021,middle,L,17,0.6,5,0.1
cv_3,2021,low,L,17,0.8,6,0.1
cv_3,2021,upper,L,18,1.1,15,0.2
cv_3,2021,middle,L,18,0.5,7,0.2
cv_3,2021,low,L,18,0.9,22,0.1
cv_3,2021,upper,L,19,1.4,23,0.2
cv_3,2021,middle,L,19,0.6,6,0.1
cv_3,2021,low,L,19,0.8,19,0.1
cv_3,2021,upper,M,1,1.4,37,0.2
cv_3,2021,middle,M,1,0.5,4,0.2
cv_3,2021,low,M,1,0.9,8,0.1
cv_3,2021,upper,M,2,1.3,37,0.2
cv_3,2021,middle,M,2,0.5,8,0.1
cv_3,2021,low,M,2,0.8,12,0.1
cv_3,2021,upper,M,3,1.6,40,0.2
cv_3,2021,middle,M,3,1,24,0.1
cv_3,2021,low,M,3,0.6,10,0.1
cv_3,2021,upper,M,4,1.3,40,0.2
cv_3,2021,middle,M,4,0.7,4,0.1
cv_3,2021,low,M,4,0.9,9,0.1
cv_3,2021,upper,M,5,1.4,42,0.2
cv_3,2021,middle,M,5,0.5,4,0.1
cv_3,2021,low,M,5,0.7,4,0.1
cv_3,2021,upper,M,6,1.3,49,0.3
cv_3,2021,upper,M,7,0.9,10,0.1
cv_3,2021,middle,M,7,1.7,42,0.2
cv_3,2021,low,M,7,0.6,9,0.1
cv_3,2021,upper,M,8,1.7,40,0.2
cv_3,2021,middle,M,8,0.6,6,0.2
cv_3,2021,upper,M,9,1.9,46,0.3
cv_3,2021,middle,M,9,0.8,14,0.2
cv_3,2021,upper,M,10,1.3,23,0.3
cv_3,2021,upper,M,11,1.9,33,0.3
cv_3,2021,middle,M,11,0.8,13,0.2
cv_3,2021,low,M,11,1.3,36,0.3
cv_3,2021,upper,M,12,0.7,8,0.2
cv_3,2021,middle,M,12,0.6,18,0.2
cv_3,2021,upper,M,13,1.4,44,0.3
cv_3,2021,middle,M,13,0.6,15,0.1
cv_3,2021,upper,M,14,1.5,42,0.3
cv_3,2021,middle,M,14,0.6,9,0.1
cv_3,2021,low,M,14,0.7,13,0.1
cv_3,2021,upper,M,15,1.5,28,0.3
cv_3,2021,middle,M,15,0.6,4,0.2
cv_3,2021,low,M,15,1,16,0.2
cv_3,2021,upper,M,16,1.4,17,0.3
cv_3,2021,middle,M,16,0.6,2,0.2
cv_3,2021,low,M,16,0.7,7,0.1
cv_3,2021,upper,M,17,1.5,25,0.3
cv_3,2021,middle,M,17,0.5,3,0.1
cv_3,2021,low,M,17,0.9,19,0.1
cv_3,2021,upper,M,18,1.2,25,0.2
cv_3,2021,middle,M,18,0.6,7,0.1
cv_3,2021,low,M,18,0.9,16,0.1
cv_3,2021,upper,M,19,1.7,30,0.3
cv_3,2021,middle,M,19,0.9,6,0.3
cv_3,2021,low,M,19,0.9,29,0.1
cv_3,2022,upper,A,1,1.3,36,0.3
cv_3,2022,middle,A,1,0.6,21,0.2
cv_3,2022,low,A,1,0.9,45,0.1
cv_3,2022,upper,A,2,1.5,41,0.4
cv_3,2022,middle,A,2,0.6,15,0.4
cv_3,2022,low,A,2,0.8,41,0.3
cv_3,2022,upper,A,3,2.6,25,0.6
cv_3,2022,middle,A,3,0.8,13,1
cv_3,2022,low,A,3,1.2,42,0.5
cv_3,2022,upper,A,4,2.5,43,0.5
cv_3,2022,middle,A,4,1,13,0.8
cv_3,2022,low,A,4,1.1,38,0.6
cv_3,2022,upper,A,5,1.8,43,0.4
cv_3,2022,middle,A,5,0.8,21,0.8
cv_3,2022,low,A,5,0.9,77,0.5
cv_3,2022,upper,A,6,2.5,42,0.7
cv_3,2022,middle,A,6,1.1,50,1
cv_3,2022,low,A,6,1.2,132,0.5
cv_3,2022,upper,A,7,2.2,68,0.6
cv_3,2022,middle,A,7,1.1,266,1
cv_3,2022,low,A,7,1,159,0.5
cv_3,2022,upper,A,8,2.2,41,0.6
cv_3,2022,middle,A,8,1,28,0.7
cv_3,2022,low,A,8,1.2,58,0.6
cv_3,2022,upper,A,9,2.8,50,0.5
cv_3,2022,middle,A,9,1,33,0.9
cv_3,2022,low,A,9,1.1,119,0.6
cv_3,2022,upper,A,10,1.9,37,0.5
cv_3,2022,middle,A,10,1,50,0.8
cv_3,2022,low,A,10,1,152,0.6
cv_3,2022,upper,A,11,1.9,53,0.6
cv_3,2022,middle,A,11,1,125,0.8
cv_3,2022,low,A,11,1,72,0.5
cv_3,2022,upper,A,12,2.1,51,0.4
cv_3,2022,middle,A,12,1.1,63,0.6
cv_3,2022,low,A,12,1.2,321,0.4
cv_3,2022,upper,A,13,1.8,65,0.3
cv_3,2022,middle,A,13,0.9,61,0.6
cv_3,2022,low,A,13,1.1,178,0.5
cv_3,2022,upper,A,14,2.1,39,0.4
cv_3,2022,middle,A,14,1,33,0.6
cv_3,2022,low,A,14,1,64,0.5
cv_3,2022,upper,A,15,2.2,34,0.3
cv_3,2022,middle,A,15,1.1,29,0.4
cv_3,2022,low,A,15,1.1,111,0.3
cv_3,2022,upper,A,16,2.4,29,0.3
cv_3,2022,middle,A,16,1.1,38,0.4
cv_3,2022,low,A,16,1.1,97,0.3
cv_3,2022,upper,A,17,2.7,30,0.4
cv_3,2022,middle,A,17,1.1,26,0.5
cv_3,2022,low,A,17,1,92,0.4
cv_3,2022,upper,A,18,2.5,31,0.4
cv_3,2022,middle,A,18,1.2,15,0.6
cv_3,2022,low,A,18,1.1,59,0.4
cv_3,2022,upper,A,19,3.6,45,0.8
cv_3,2022,middle,A,19,0.9,25,0.4
cv_3,2022,low,A,19,1.1,22,0.2
cv_3,2022,upper,B,1,1.9,31,0.7
cv_3,2022,middle,B,1,1,22,0.5
cv_3,2022,low,B,1,0.9,98,0.5
cv_3,2022,upper,B,2,1.5,29,0.8
cv_3,2022,middle,B,2,1,74,0.7
cv_3,2022,low,B,2,1.3,211,0.6
cv_3,2022,upper,B,3,1.8,32,0.7
cv_3,2022,middle,B,3,0.9,23,0.6
cv_3,2022,upper,B,4,1.5,32,0.6
cv_3,2022,middle,B,4,0.9,44,0.7
cv_3,2022,low,B,4,1,81,0.4
cv_3,2022,upper,B,5,1,37,0.4
cv_3,2022,middle,B,5,0.7,61,0.4
cv_3,2022,low,B,5,0.9,83,0.3
cv_3,2022,upper,B,6,1.4,30,0.7
cv_3,2022,middle,B,6,0.8,32,0.8
cv_3,2022,low,B,6,0.9,100,0.6
cv_3,2022,upper,B,7,1.5,57,0.8
cv_3,2022,middle,B,7,0.9,219,1
cv_3,2022,low,B,7,0.8,58,0.3
cv_3,2022,upper,B,8,1.5,33,0.7
cv_3,2022,middle,B,8,0.9,76,0.5
cv_3,2022,low,B,8,1.1,131,0.4
cv_3,2022,upper,B,9,1.5,36,0.6
cv_3,2022,middle,B,9,0.8,138,0.6
cv_3,2022,low,B,9,1,75,0.6
cv_3,2022,upper,B,10,1.3,64,1
cv_3,2022,middle,B,10,0.8,63,0.4
cv_3,2022,low,B,10,0.8,33,0.3
cv_3,2022,upper,B,11,1.4,48,1.3
cv_3,2022,middle,B,11,0.9,60,0.7
cv_3,2022,low,B,11,0.9,107,0.4
cv_3,2022,upper,B,12,1.2,85,1.2
cv_3,2022,middle,B,12,1.3,58,0.2
cv_3,2022,low,B,12,1.6,84,0.2
cv_3,2022,upper,B,13,1.3,65,0.9
cv_3,2022,middle,B,13,0.8,88,0.7
cv_3,2022,low,B,13,0.8,32,0.3
cv_3,2022,upper,B,14,1.5,71,0.5
cv_3,2022,middle,B,14,0.8,204,0.6
cv_3,2022,low,B,14,0.9,35,0.4
cv_3,2022,upper,B,15,1.5,56,0.6
cv_3,2022,middle,B,15,0.9,223,0.5
cv_3,2022,low,B,15,0.9,31,0.5
cv_3,2022,upper,B,16,1.4,23,0.5
cv_3,2022,middle,B,16,0.7,31,0.4
cv_3,2022,low,B,16,1,213,0.4
cv_3,2022,upper,B,17,1.2,21,0.4
cv_3,2022,middle,B,17,0.7,22,0.2
cv_3,2022,low,B,17,1,22,0.2
cv_3,2022,upper,B,18,1.2,29,0.6
cv_3,2022,middle,B,18,0.8,75,0.5
cv_3,2022,low,B,18,1,108,0.4
cv_3,2022,upper,B,19,2.2,45,0.8
cv_3,2022,middle,B,19,0.9,41,0.5
cv_3,2022,low,B,19,1.1,122,0.3
cv_3,2022,upper,C,1,1.7,31,0.8
cv_3,2022,middle,C,1,0.8,78,0.5
cv_3,2022,low,C,1,0.9,36,0.4
cv_3,2022,upper,C,2,1.2,26,0.6
cv_3,2022,middle,C,2,0.7,35,0.5
cv_3,2022,low,C,2,0.9,96,0.4
cv_3,2022,upper,C,3,1,24,0.4
cv_3,2022,middle,C,3,0.8,52,0.4
cv_3,2022,low,C,3,1,222,0.3
cv_3,2022,upper,C,4,1.1,28,0.3
cv_3,2022,middle,C,4,0.6,13,0.2
cv_3,2022,low,C,4,1,37,0.2
cv_3,2022,upper,C,5,1,25,0.4
cv_3,2022,middle,C,5,0.7,46,0.4
cv_3,2022,low,C,5,1,89,0.4
cv_3,2022,upper,C,6,1.5,26,0.6
cv_3,2022,middle,C,6,0.9,60,0.7
cv_3,2022,low,C,6,0.9,108,0.6
cv_3,2022,upper,C,7,1.8,30,0.5
cv_3,2022,middle,C,7,0.9,92,0.5
cv_3,2022,low,C,7,1,54,0.4
cv_3,2022,upper,C,8,1.4,28,0.6
cv_3,2022,middle,C,8,0.8,74,0.6
cv_3,2022,low,C,8,1,93,0.5
cv_3,2022,upper,C,9,2,38,0.6
cv_3,2022,middle,C,9,0.9,54,0.8
cv_3,2022,low,C,9,1,325,0.4
cv_3,2022,upper,C,10,1.8,58,1
cv_3,2022,middle,C,10,0.8,66,0.8
cv_3,2022,low,C,10,1,27,0.3
cv_3,2022,upper,C,11,1.6,74,1.1
cv_3,2022,middle,C,11,1,185,0.9
cv_3,2022,low,C,11,1.1,211,0.5
cv_3,2022,upper,C,12,1.3,194,0.9
cv_3,2022,middle,C,12,1,329,0.6
cv_3,2022,upper,C,13,1.8,55,0.6
cv_3,2022,middle,C,13,0.9,96,0.7
cv_3,2022,low,C,13,1,136,0.4
cv_3,2022,upper,C,14,1.7,27,0.5
cv_3,2022,middle,C,14,0.9,43,0.4
cv_3,2022,low,C,14,1,86,0.3
cv_3,2022,upper,C,15,1.8,26,0.4
cv_3,2022,middle,C,15,1,35,0.4
cv_3,2022,low,C,15,0.9,33,0.3
cv_3,2022,upper,C,16,1.7,16,0.4
cv_3,2022,middle,C,16,1,21,0.3
cv_3,2022,low,C,16,1.1,37,0.2
cv_3,2022,upper,C,17,1.4,25,0.4
cv_3,2022,middle,C,17,0.8,49,0.4
cv_3,2022,low,C,17,1,49,0.4
cv_3,2022,upper,C,18,1.7,20,0.4
cv_3,2022,middle,C,18,1,58,0.5
cv_3,2022,low,C,18,1.9,61,0.5
cv_3,2022,upper,C,19,23.7,47,0.9
cv_3,2022,middle,C,19,23.7,33,0.6
cv_3,2022,low,C,19,2.3,82,0.4
cv_3,2022,upper,D,1,2.5,26,0.6
cv_3,2022,middle,D,1,1,58,0.7
cv_3,2022,low,D,1,1.1,166,0.6
cv_3,2022,upper,D,2,1.8,22,0.8
cv_3,2022,middle,D,2,0.9,42,0.8
cv_3,2022,low,D,2,0.9,86,0.6
cv_3,2022,upper,D,3,2,29,0.7
cv_3,2022,middle,D,3,0.8,33,0.6
cv_3,2022,low,D,3,1,58,0.4
cv_3,2022,upper,D,4,1.7,24,0.6
cv_3,2022,middle,D,4,0.9,30,0.5
cv_3,2022,low,D,4,1.3,66,0.4
cv_3,2022,upper,D,5,1.6,24,0.7
cv_3,2022,middle,D,5,0.8,56,0.6
cv_3,2022,low,D,5,1.2,235,0.4
cv_3,2022,upper,D,6,1.4,26,0.7
cv_3,2022,middle,D,6,1,109,0.6
cv_3,2022,low,D,6,1,114,0.5
cv_3,2022,upper,D,7,2.1,25,0.5
cv_3,2022,middle,D,7,0.9,44,0.4
cv_3,2022,low,D,7,1.2,64,0.4
cv_3,2022,upper,D,8,1.7,24,0.7
cv_3,2022,middle,D,8,0.8,41,0.5
cv_3,2022,low,D,8,0.8,77,0.4
cv_3,2022,upper,D,9,2.2,38,0.5
cv_3,2022,middle,D,9,1.1,29,0.7
cv_3,2022,upper,D,10,1.5,35,0.4
cv_3,2022,middle,D,10,0.6,117,0.4
cv_3,2022,low,D,10,0.8,94,0.3
cv_3,2022,upper,D,11,2,25,0.5
cv_3,2022,middle,D,11,1,40,0.5
cv_3,2022,low,D,11,1.1,175,0.3
cv_3,2022,upper,D,12,1.9,42,0.5
cv_3,2022,middle,D,12,0.8,72,0.5
cv_3,2022,low,D,12,0.9,58,0.4
cv_3,2022,upper,D,13,1.5,19,0.3
cv_3,2022,middle,D,13,0.7,39,0.4
cv_3,2022,low,D,13,0.8,110,0.3
cv_3,2022,upper,D,14,1.7,30,0.4
cv_3,2022,middle,D,14,0.7,47,0.3
cv_3,2022,low,D,14,0.9,110,0.3
cv_3,2022,upper,D,15,1.7,25,0.3
cv_3,2022,middle,D,15,0.7,33,0.3
cv_3,2022,low,D,15,0.8,136,0.3
cv_3,2022,upper,D,16,1.3,21,0.3
cv_3,2022,middle,D,16,0.8,69,0.3
cv_3,2022,low,D,16,0.8,55,0.2
cv_3,2022,upper,D,17,1.8,20,0.4
cv_3,2022,middle,D,17,0.6,9,0.3
cv_3,2022,low,D,17,0.7,21,0.3
cv_3,2022,upper,D,18,1.4,17,0.4
cv_3,2022,middle,D,18,0.6,19,0.4
cv_3,2022,low,D,18,0.9,49,0.3
cv_3,2022,upper,D,19,12.1,41,0.6
cv_3,2022,middle,D,19,0.7,19,0.4
cv_3,2022,low,D,19,0.8,70,0.2
cv_3,2022,upper,E,1,1.8,32,0.6
cv_3,2022,middle,E,1,0.7,57,0.5
cv_3,2022,low,E,1,0.9,160,0.4
cv_3,2022,upper,E,2,1.2,32,0.6
cv_3,2022,middle,E,2,0.6,38,0.4
cv_3,2022,low,E,2,0.8,60,0.3
cv_3,2022,upper,E,3,1.9,21,0.6
cv_3,2022,middle,E,3,0.7,16,0.5
cv_3,2022,low,E,3,0.8,57,0.4
cv_3,2022,upper,E,4,1.5,39,0.5
cv_3,2022,middle,E,4,0.7,71,0.5
cv_3,2022,low,E,4,0.8,223,0.3
cv_3,2022,upper,E,5,1.6,34,0.5
cv_3,2022,middle,E,5,0.7,99,0.4
cv_3,2022,low,E,5,0.9,34,0.3
cv_3,2022,upper,E,6,1.7,32,0.5
cv_3,2022,middle,E,6,0.8,106,0.6
cv_3,2022,low,E,6,0.8,106,0.4
cv_3,2022,upper,E,7,1.8,34,0.6
cv_3,2022,middle,E,7,0.9,73,0.5
cv_3,2022,upper,E,8,1.6,27,0.6
cv_3,2022,middle,E,8,0.8,32,0.5
cv_3,2022,low,E,8,0.9,62,0.3
cv_3,2022,upper,E,9,2,30,0.5
cv_3,2022,middle,E,9,0.7,30,0.4
cv_3,2022,low,E,9,1,156,0.4
cv_3,2022,upper,E,10,1.2,36,0.3
cv_3,2022,middle,E,10,0.6,7,0.2
cv_3,2022,low,E,10,0.7,18,0.2
cv_3,2022,upper,E,11,1.3,55,0.4
cv_3,2022,middle,E,11,0.6,144,0.3
cv_3,2022,low,E,11,0.8,310,0.2
cv_3,2022,upper,E,12,1.5,38,0.4
cv_3,2022,middle,E,12,0.7,75,0.3
cv_3,2022,low,E,12,0.9,243,0.3
cv_3,2022,upper,E,13,1.5,41,0.4
cv_3,2022,middle,E,13,0.7,60,0.4
cv_3,2022,low,E,13,0.8,29,0.3
cv_3,2022,upper,E,14,1.6,24,0.5
cv_3,2022,middle,E,14,0.7,36,0.4
cv_3,2022,low,E,14,0.8,52,0.3
cv_3,2022,upper,E,15,1.6,23,0.4
cv_3,2022,middle,E,15,0.7,41,0.4
cv_3,2022,low,E,15,0.9,29,0.3
cv_3,2022,upper,E,16,1.4,18,0.3
cv_3,2022,middle,E,16,0.6,14,0.3
cv_3,2022,low,E,16,0.8,15,0.2
cv_3,2022,upper,E,17,1.3,17,0.4
cv_3,2022,middle,E,17,0.6,15,0.3
cv_3,2022,low,E,17,0.8,50,0.2
cv_3,2022,upper,E,18,1.4,26,0.4
cv_3,2022,middle,E,18,0.7,17,0.3
cv_3,2022,low,E,18,0.7,38,0.2
cv_3,2022,upper,E,19,1.2,42,0.2
cv_3,2022,middle,E,19,0.5,19,0.1
cv_3,2022,low,E,19,1.1,85,0.2
cv_3,2022,upper,F,1,2,26,0.5
cv_3,2022,middle,F,1,0.8,27,0.4
cv_3,2022,low,F,1,1,103,0.3
cv_3,2022,upper,F,2,1.9,26,0.5
cv_3,2022,middle,F,2,0.8,35,0.5
cv_3,2022,low,F,2,0.9,73,0.3
cv_3,2022,upper,F,3,1.7,22,0.5
cv_3,2022,middle,F,3,0.7,42,0.4
cv_3,2022,low,F,3,1,18,0.5
cv_3,2022,upper,F,4,1.5,29,0.6
cv_3,2022,middle,F,4,0.8,78,0.5
cv_3,2022,low,F,4,0.9,76,0.3
cv_3,2022,upper,F,5,1.6,30,0.5
cv_3,2022,middle,F,5,0.7,66,0.4
cv_3,2022,low,F,5,0.8,74,0.3
cv_3,2022,upper,F,6,1.6,52,0.6
cv_3,2022,middle,F,6,0.8,92,0.4
cv_3,2022,low,F,6,1.1,46,0.2
cv_3,2022,upper,F,7,2,36,0.6
cv_3,2022,middle,F,7,0.8,94,0.4
cv_3,2022,low,F,7,1,222,0.3
cv_3,2022,upper,F,8,1.9,44,0.5
cv_3,2022,middle,F,8,0.8,58,0.3
cv_3,2022,low,F,8,1,311,0.3
cv_3,2022,upper,F,9,1.8,42,0.6
cv_3,2022,middle,F,9,0.7,60,0.6
cv_3,2022,low,F,9,0.8,117,0.4
cv_3,2022,upper,F,10,1.5,26,0.3
cv_3,2022,middle,F,10,0.6,26,0.2
cv_3,2022,low,F,10,0.8,3,0.2
cv_3,2022,upper,F,11,1.6,32,0.4
cv_3,2022,middle,F,11,0.7,70,0.3
cv_3,2022,low,F,11,0.8,74,0.2
cv_3,2022,upper,F,12,2.4,38,0.4
cv_3,2022,middle,F,12,1,37,0.4
cv_3,2022,low,F,12,1.2,68,0.3
cv_3,2022,upper,F,13,1.7,30,0.6
cv_3,2022,middle,F,13,0.8,47,0.6
cv_3,2022,low,F,13,0.8,69,0.4
cv_3,2022,upper,F,14,1.6,33,0.5
cv_3,2022,middle,F,14,0.8,55,0.5
cv_3,2022,low,F,14,0.8,107,0.3
cv_3,2022,upper,F,15,1.5,30,0.6
cv_3,2022,middle,F,15,0.8,44,0.5
cv_3,2022,low,F,15,0.9,46,0.3
cv_3,2022,upper,F,16,2.1,38,0.6
cv_3,2022,middle,F,16,0.8,48,0.5
cv_3,2022,low,F,16,0.9,123,0.3
cv_3,2022,upper,F,17,1.9,30,0.2
cv_3,2022,middle,F,17,0.6,19,0.2
cv_3,2022,low,F,17,0.8,30,0.2
cv_3,2022,upper,F,18,1.6,30,0.3
cv_3,2022,middle,F,18,0.6,43,0.3
cv_3,2022,low,F,18,0.9,56,0.2
cv_3,2022,upper,F,19,1.3,69,0.2
cv_3,2022,middle,F,19,0.5,11,0.1
cv_3,2022,low,F,19,0.7,19,0.1
cv_3,2022,upper,G,1,1.5,46,0.4
cv_3,2022,middle,G,1,0.7,49,0.4
cv_3,2022,low,G,1,0.9,10,0.3
cv_3,2022,upper,G,2,1.8,56,0.4
cv_3,2022,middle,G,2,0.8,85,0.5
cv_3,2022,low,G,2,0.9,156,0.3
cv_3,2022,upper,G,3,1.7,48,0.5
cv_3,2022,middle,G,3,0.7,78,0.4
cv_3,2022,low,G,3,0.8,274,0.4
cv_3,2022,upper,G,4,1.5,37,0.5
cv_3,2022,middle,G,4,0.8,60,0.4
cv_3,2022,upper,G,5,1.7,33,0.5
cv_3,2022,middle,G,5,0.7,104,0.3
cv_3,2022,low,G,5,1,40,0.3
cv_3,2022,upper,G,6,2,28,0.6
cv_3,2022,middle,G,6,0.7,29,0.4
cv_3,2022,low,G,6,0.9,40,0.3
cv_3,2022,upper,G,7,1.1,58,0.2
cv_3,2022,middle,G,7,0.7,32,0.1
cv_3,2022,low,G,7,1,4,0.1
cv_3,2022,upper,G,8,1.2,61,0.2
cv_3,2022,middle,G,8,0.8,82,0.2
cv_3,2022,low,G,8,1,99,0.2
cv_3,2022,upper,G,9,1.7,38,0.6
cv_3,2022,middle,G,9,0.7,55,0.5
cv_3,2022,low,G,9,0.9,104,0.3
cv_3,2022,upper,G,10,1.7,25,0.5
cv_3,2022,middle,G,10,0.7,95,0.4
cv_3,2022,low,G,10,0.8,103,0.3
cv_3,2022,upper,G,11,1.8,26,0.4
cv_3,2022,middle,G,11,0.6,33,0.3
cv_3,2022,low,G,11,0.8,94,0.3
cv_3,2022,upper,G,12,1.6,55,0.4
cv_3,2022,middle,G,12,0.9,102,0.4
cv_3,2022,upper,G,13,1.7,79,0.5
cv_3,2022,middle,G,13,0.7,40,0.5
cv_3,2022,low,G,13,0.9,117,0.4
cv_3,2022,upper,G,14,1.6,39,0.6
cv_3,2022,middle,G,14,0.7,130,0.3
cv_3,2022,low,G,14,1,102,0.2
cv_3,2022,upper,G,15,1.4,47,0.3
cv_3,2022,middle,G,15,0.7,83,0.3
cv_3,2022,low,G,15,0.8,99,0.2
cv_3,2022,upper,G,16,1.8,45,0.6
cv_3,2022,middle,G,16,0.7,40,0.4
cv_3,2022,low,G,16,0.8,81,0.3
cv_3,2022,upper,G,17,1.6,36,0.3
cv_3,2022,middle,G,17,0.8,36,0.2
cv_3,2022,low,G,17,1.1,19,0.2
cv_3,2022,upper,G,18,1.6,41,0.3
cv_3,2022,middle,G,18,0.7,37,0.3
cv_3,2022,low,G,18,0.9,79,0.2
cv_3,2022,upper,G,19,1.4,43,0.2
cv_3,2022,middle,G,19,0.6,15,0.2
cv_3,2022,low,G,19,0.7,45,0.1
cv_3,2022,upper,H,1,1.5,34,0.5
cv_3,2022,middle,H,1,0.7,26,0.5
cv_3,2022,low,H,1,0.8,47,0.4
cv_3,2022,upper,H,2,1.6,33,0.5
cv_3,2022,middle,H,2,0.7,92,0.4
cv_3,2022,low,H,2,0.9,220,0.3
cv_3,2022,upper,H,3,1.1,56,0.4
cv_3,2022,middle,H,3,0.6,70,0.3
cv_3,2022,low,H,3,0.8,101,0.2
cv_3,2022,upper,H,4,1.7,36,0.5
cv_3,2022,middle,H,4,0.9,112,0.3
cv_3,2022,upper,H,5,2,35,0.5
cv_3,2022,middle,H,5,0.8,66,0.4
cv_3,2022,low,H,5,1.5,222,0.4
cv_3,2022,upper,H,6,1.5,55,0.5
cv_3,2022,middle,H,6,1,123,0.4
cv_3,2022,low,H,6,1.2,54,0.2
cv_3,2022,upper,H,7,1.2,35,0.2
cv_3,2022,middle,H,7,0.9,3,0.1
cv_3,2022,low,H,7,1,5,0.1
cv_3,2022,upper,H,8,1.2,30,0.1
cv_3,2022,middle,H,8,0.9,6,0.1
cv_3,2022,low,H,8,1,19,0.1
cv_3,2022,upper,H,9,2.5,32,0.5
cv_3,2022,middle,H,9,1,35,0.5
cv_3,2022,low,H,9,1.1,150,0.3
cv_3,2022,upper,H,10,2.7,40,0.5
cv_3,2022,middle,H,10,1.1,54,0.4
cv_3,2022,low,H,10,1.2,162,0.3
cv_3,2022,upper,H,11,2.4,72,0.4
cv_3,2022,middle,H,11,1,98,0.3
cv_3,2022,low,H,11,1,97,0.3
cv_3,2022,upper,H,12,1.8,52,0.4
cv_3,2022,middle,H,12,1,71,0.3
cv_3,2022,low,H,12,1.1,151,0.2
cv_3,2022,upper,H,13,2.2,54,0.3
cv_3,2022,middle,H,13,1.1,214,0.3
cv_3,2022,low,H,13,1.9,504,0.2
cv_3,2022,upper,H,14,1.8,75,0.1
cv_3,2022,middle,H,14,0.9,17,0.1
cv_3,2022,low,H,14,1.2,26,0.1
cv_3,2022,upper,H,15,1.4,38,0.1
cv_3,2022,middle,H,15,1,9,0.1
cv_3,2022,low,H,15,1.2,11,0.1
cv_3,2022,upper,H,16,1.5,31,0.1
cv_3,2022,middle,H,16,0.8,7,0.1
cv_3,2022,low,H,16,1.2,32,0.1
cv_3,2022,upper,H,17,2.4,34,0.2
cv_3,2022,middle,H,17,0.9,10,0.2
cv_3,2022,low,H,17,1.2,20,0.2
cv_3,2022,upper,H,18,2.2,33,0.3
cv_3,2022,middle,H,18,1,27,0.2
