Domain Code,Domain,Area Code (M49),area,location,element,item,year,year_count,decade,Trend,Yield
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1987,27,2ND,2NDWorld,1.8847
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1988,28,2ND,2NDWorld,1.8344
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1989,29,2ND,2NDWorld,1.8947
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1990,30,2ND,2NDWorld,1.8947
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1991,31,2ND,2NDWorld,1.8972
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1992,32,2ND,2NDWorld,2.1809
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1993,33,2ND,2NDWorld,2.3272
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1994,34,2ND,2NDWorld,2.0237
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1995,35,2ND,2NDWorld,2.1675
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1996,36,2ND,2NDWorld,1.9344
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1997,37,2ND,2NDWorld,2.2426
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1998,38,2ND,2NDWorld,2.6088
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,1999,39,2ND,2NDWorld,2.3028
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2000,40,2ND,2NDWorld,2.4873
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2001,41,3RD,3RDWorld,2.4934
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.2398
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2003,43,3RD,3RDWorld,2.0361
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.5441
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.6356
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2006,46,3RD,3RDWorld,2.5302
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2007,47,3RD,3RDWorld,2.6234
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2008,48,3RD,3RDWorld,2.8271
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2009,49,3RD,3RDWorld,1.9628
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2010,50,3RD,3RDWorld,2.7113
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2011,51,3RD,3RDWorld,3.5063
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2012,52,3RD,3RDWorld,3.2199
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2013,53,3RD,3RDWorld,2.6581
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2014,54,3RD,3RDWorld,2.6619
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2015,55,3RD,3RDWorld,2.81
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2016,56,3RD,3RDWorld,2.8623
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2017,57,3RD,3RDWorld,3.3047
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2018,58,3RD,3RDWorld,3.1806
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2019,59,3RD,3RDWorld,3.216
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2020,60,3RD,3RDWorld,2.9387
QCL,Crops and livestock products,32,Argentina,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.7595
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1992,32,2ND,2NDWorld,2.16
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1993,33,2ND,2NDWorld,2.2257
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1994,34,2ND,2NDWorld,1.7842
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1995,35,2ND,2NDWorld,2.548
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1996,36,2ND,2NDWorld,2.3569
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1997,37,2ND,2NDWorld,1.7009
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1998,38,2ND,2NDWorld,2.0651
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,1999,39,2ND,2NDWorld,1.9466
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2000,40,2ND,2NDWorld,1.6679
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2001,41,3RD,3RDWorld,2.2263
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.3877
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2003,43,3RD,3RDWorld,1.7183
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.3416
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.0252
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2006,46,3RD,3RDWorld,1.4627
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2007,47,3RD,3RDWorld,2.5837
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2008,48,3RD,3RDWorld,2.4322
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2009,49,3RD,3RDWorld,2.2374
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2010,50,3RD,3RDWorld,2.1192
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.88
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2012,52,3RD,3RDWorld,2.601
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2013,53,3RD,3RDWorld,3.1273
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2014,54,3RD,3RDWorld,3.226
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2015,55,3RD,3RDWorld,3.3437
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2016,56,3RD,3RDWorld,3.2427
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.1783
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.824
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2019,59,3RD,3RDWorld,1.9565
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2020,60,3RD,3RDWorld,2.2528
QCL,Crops and livestock products,51,Armenia,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.4689
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1961,1,1ST,1STWorld,1.1291
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1962,2,1ST,1STWorld,1.2533
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1963,3,1ST,1STWorld,1.3387
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1964,4,1ST,1STWorld,1.3841
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1965,5,1ST,1STWorld,0.997
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1966,6,1ST,1STWorld,1.507
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1967,7,1ST,1STWorld,0.831
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1968,8,1ST,1STWorld,1.365
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1969,9,1ST,1STWorld,1.1118
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1970,10,1ST,1STWorld,1.2179
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1971,11,1ST,1STWorld,1.2057
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1972,12,1ST,1STWorld,0.8666
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1973,13,1ST,1STWorld,1.3396
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1974,14,1ST,1STWorld,1.3671
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1975,15,1ST,1STWorld,1.4006
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1976,16,1ST,1STWorld,1.3175
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1977,17,1ST,1STWorld,0.9413
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1978,18,1ST,1STWorld,1.7651
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1979,19,1ST,1STWorld,1.4515
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1980,20,1ST,1STWorld,0.9622
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1981,21,2ND,2NDWorld,1.3765
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1982,22,2ND,2NDWorld,0.7705
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1983,23,2ND,2NDWorld,1.7026
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1984,24,2ND,2NDWorld,1.5455
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1985,25,2ND,2NDWorld,1.3695
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1986,26,2ND,2NDWorld,1.4476
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1987,27,2ND,2NDWorld,1.3645
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1988,28,2ND,2NDWorld,1.5787
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1989,29,2ND,2NDWorld,1.5787
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1990,30,2ND,2NDWorld,1.6344
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1991,31,2ND,2NDWorld,1.6344
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1992,32,2ND,2NDWorld,1.4698
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1993,33,2ND,2NDWorld,1.7812
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1994,34,2ND,2NDWorld,1.9658
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1995,35,2ND,2NDWorld,1.1356
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1996,36,2ND,2NDWorld,1.7899
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1997,37,2ND,2NDWorld,2.1673
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1998,38,2ND,2NDWorld,1.8412
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,1999,39,2ND,2NDWorld,1.8596
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2000,40,2ND,2NDWorld,2.0066
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2001,41,3RD,3RDWorld,1.8209
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.1076
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2003,43,3RD,3RDWorld,0.907
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2004,44,3RD,3RDWorld,1.9998
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2005,45,3RD,3RDWorld,1.6348
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2006,46,3RD,3RDWorld,2.0213
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2007,47,3RD,3RDWorld,0.9173
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2008,48,3RD,3RDWorld,1.0788
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2009,49,3RD,3RDWorld,1.5831
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2010,50,3RD,3RDWorld,1.5729
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.0301
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2012,52,3RD,3RDWorld,2.1511
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2013,53,3RD,3RDWorld,1.7609
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2014,54,3RD,3RDWorld,2.0061
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2015,55,3RD,3RDWorld,1.9172
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2016,56,3RD,3RDWorld,1.9743
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.61
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2018,58,3RD,3RDWorld,1.9178
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2019,59,3RD,3RDWorld,1.6917
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2020,60,3RD,3RDWorld,1.4681
QCL,Crops and livestock products,36,Australia,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.5249
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1961,1,1ST,1STWorld,2.5802
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1962,2,1ST,1STWorld,2.6122
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1963,3,1ST,1STWorld,2.5099
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1964,4,1ST,1STWorld,2.6524
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1965,5,1ST,1STWorld,2.3969
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1966,6,1ST,1STWorld,2.8581
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1967,7,1ST,1STWorld,3.3049
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1968,8,1ST,1STWorld,3.4175
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1969,9,1ST,1STWorld,3.3172
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1970,10,1ST,1STWorld,2.9445
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1971,11,1ST,1STWorld,3.5577
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1972,12,1ST,1STWorld,3.1461
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1973,13,1ST,1STWorld,3.5268
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1974,14,1ST,1STWorld,4.0938
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1975,15,1ST,1STWorld,3.5063
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1976,16,1ST,1STWorld,4.2634
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1977,17,1ST,1STWorld,3.7588
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1978,18,1ST,1STWorld,4.1771
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1979,19,1ST,1STWorld,3.1457
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1980,20,1ST,1STWorld,4.4673
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1981,21,2ND,2NDWorld,3.737
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1982,22,2ND,2NDWorld,4.2767
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1983,23,2ND,2NDWorld,4.53
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1984,24,2ND,2NDWorld,4.7632
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1985,25,2ND,2NDWorld,4.8862
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1986,26,2ND,2NDWorld,4.3605
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1987,27,2ND,2NDWorld,4.5284
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1988,28,2ND,2NDWorld,5.3436
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1989,29,2ND,2NDWorld,4.9015
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1990,30,2ND,2NDWorld,5.0479
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1991,31,2ND,2NDWorld,5.0735
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1992,32,2ND,2NDWorld,5.3938
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1993,33,2ND,2NDWorld,4.2246
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1994,34,2ND,2NDWorld,5.2088
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1995,35,2ND,2NDWorld,5.0856
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1996,36,2ND,2NDWorld,5.0069
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1997,37,2ND,2NDWorld,5.2044
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1998,38,2ND,2NDWorld,5.0749
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,1999,39,2ND,2NDWorld,5.4348
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2000,40,2ND,2NDWorld,4.4688
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2001,41,3RD,3RDWorld,5.2412
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2002,42,3RD,3RDWorld,4.9667
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2003,43,3RD,3RDWorld,4.3801
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2004,44,3RD,3RDWorld,5.9234
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2005,45,3RD,3RDWorld,5.0286
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2006,46,3RD,3RDWorld,4.9066
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2007,47,3RD,3RDWorld,4.7763
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2008,48,3RD,3RDWorld,5.6935
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2009,49,3RD,3RDWorld,4.9295
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2010,50,3RD,3RDWorld,5.0117
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2011,51,3RD,3RDWorld,5.8549
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2012,52,3RD,3RDWorld,4.1388
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2013,53,3RD,3RDWorld,5.3743
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2014,54,3RD,3RDWorld,5.9217
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2015,55,3RD,3RDWorld,5.6962
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2016,56,3RD,3RDWorld,6.2534
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2017,57,3RD,3RDWorld,4.8712
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2018,58,3RD,3RDWorld,4.6453
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2019,59,3RD,3RDWorld,5.7372
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2020,60,3RD,3RDWorld,5.9234
QCL,Crops and livestock products,40,Austria,World,Yield,Wheat,2021,60,3RD,3RDWorld,5.5299
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1992,32,2ND,2NDWorld,2.1705
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1993,33,2ND,2NDWorld,1.6855
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1994,34,2ND,2NDWorld,1.6296
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1995,35,2ND,2NDWorld,1.494
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1996,36,2ND,2NDWorld,1.6627
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1997,37,2ND,2NDWorld,1.6914
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1998,38,2ND,2NDWorld,1.5764
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,1999,39,2ND,2NDWorld,1.9992
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2000,40,2ND,2NDWorld,2.3223
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2001,41,3RD,3RDWorld,2.6154
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.6028
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2003,43,3RD,3RDWorld,2.5599
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.5748
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.5818
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2006,46,3RD,3RDWorld,2.605
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2007,47,3RD,3RDWorld,2.6722
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2008,48,3RD,3RDWorld,2.7251
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2009,49,3RD,3RDWorld,2.5946
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2010,50,3RD,3RDWorld,1.9381
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.4376
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2012,52,3RD,3RDWorld,2.6144
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2013,53,3RD,3RDWorld,2.6719
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2014,54,3RD,3RDWorld,2.3285
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2015,55,3RD,3RDWorld,3.0385
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2016,56,3RD,3RDWorld,3.0475
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.9687
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.9383
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2019,59,3RD,3RDWorld,3.1555
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2020,60,3RD,3RDWorld,3.0908
QCL,Crops and livestock products,31,Azerbaijan,World,Yield,Wheat,2021,60,3RD,3RDWorld,3.2101
QCL,Crops and livestock products,50,Bangladesh,World,Yield,Wheat,1961,1,1ST,1STWorld,0.5738
QCL,Crops and livestock products,50,Bangladesh,World,Yield,Wheat,1962,2,1ST,1STWorld,0.6753
QCL,Crops and livestock products,50,Bangladesh,World,Yield,Wheat,1963,3,1ST,1STWorld,0.6069
QCL,Crops and livestock products,50,Bangladesh,World,Yield,Wheat,1964,4,1ST,1STWorld,0.6011
QCL,Crops and livestock products,50,Bangladesh,World,Yield,Wheat,1965,5,1ST,1STWorld,0.6467
