year,location,month,Days,date,temp,gdds
2019,Ridgetown,August,116,24-Aug,18.43,2203.44
2019,Ridgetown,August,117,25-Aug,20.48,2223.92
2019,Ridgetown,August,118,26-Aug,21.39,2245.31
2019,Ridgetown,August,119,27-Aug,22,2267.31
2019,Ridgetown,August,120,28-Aug,20.76,2288.07
2019,Ridgetown,August,121,29-Aug,20.85,2308.92
2019,Ridgetown,August,122,30-Aug,20.83,2329.75
2019,Ridgetown,August,123,31-Aug,18.39,2348.14
2019,Ridgetown,September,124,1-Sep,19.85,2367.99
2019,Ridgetown,September,125,2-Sep,20.62,2388.61
2019,Ridgetown,September,126,3-Sep,21.01,2409.62
2019,Ridgetown,September,127,4-Sep,19.15,2428.77
2019,Ridgetown,September,128,5-Sep,17.28,2446.05
2019,Ridgetown,September,129,6-Sep,18.34,2464.39
2019,Ridgetown,September,130,7-Sep,18.79,2483.18
2019,Ridgetown,September,131,8-Sep,17.3,2500.48
2019,Ridgetown,September,132,9-Sep,17.26,2517.74
2019,Ridgetown,September,133,10-Sep,21.53,2539.27
2019,Ridgetown,September,134,11-Sep,23.45,2562.72
2019,Ridgetown,September,135,12-Sep,19.86,2582.58
2019,Ridgetown,September,136,13-Sep,22.29,2604.87
2019,Ridgetown,September,137,14-Sep,18.92,2623.79
2019,Ridgetown,September,138,15-Sep,19.1,2642.89
2019,Ridgetown,September,139,16-Sep,21.4,2664.29
2019,Ridgetown,September,140,17-Sep,18.94,2683.23
2019,Ridgetown,September,141,18-Sep,19.56,2702.79
2019,Ridgetown,September,142,19-Sep,19.93,2722.72
2019,Ridgetown,September,143,20-Sep,21.13,2743.85
2019,Ridgetown,September,144,21-Sep,23.3,2767.15
2019,Ridgetown,September,145,22-Sep,23.86,2791.01
2019,Ridgetown,September,146,23-Sep,21.26,2812.27
2019,Ridgetown,September,147,24-Sep,18.34,2830.61
2019,Ridgetown,September,148,25-Sep,20.1,2850.71
2019,Ridgetown,September,149,26-Sep,17.55,2868.26
2019,Ridgetown,September,150,27-Sep,18.64,2886.9
2019,Ridgetown,September,151,28-Sep,18.99,2905.89
2019,Ridgetown,September,152,29-Sep,15.98,2921.87
2019,Ridgetown,September,153,30-Sep,18.71,2940.58
2019,Ridgetown,October,154,1-Oct,23,2963.58
2019,Ridgetown,October,155,2-Oct,19.55,2983.13
2019,Ridgetown,October,156,3-Oct,16.69,2999.82
2019,Ridgetown,October,157,4-Oct,12.73,3012.55
2019,Ridgetown,October,158,5-Oct,13.16,3025.71
2019,Ridgetown,October,159,6-Oct,17.38,3043.09
2019,Ridgetown,October,160,7-Oct,14.99,3058.08
2019,Ridgetown,October,161,8-Oct,14.26,3072.34
2019,Ridgetown,October,162,9-Oct,14.61,3086.95
2019,Ridgetown,October,163,10-Oct,15.08,3102.03
2019,Ridgetown,October,164,11-Oct,18.01,3120.04
2019,Ridgetown,October,165,12-Oct,9.6,3129.64
2019,Ridgetown,October,166,13-Oct,12.76,3142.4
2019,Ridgetown,October,167,14-Oct,8.59,3150.99
2019,Ridgetown,October,168,15-Oct,12.02,3163.01
2019,Ridgetown,October,169,16-Oct,10.67,3173.68
2019,Ridgetown,October,170,17-Oct,8.06,3181.74
2019,Ridgetown,October,171,18-Oct,9.3,3191.04
2019,Ridgetown,October,172,19-Oct,10.76,3201.8
2019,Ridgetown,October,173,20-Oct,13.79,3215.59
2019,Ridgetown,October,174,21-Oct,14.8,3230.39
2019,Ridgetown,October,175,22-Oct,13.87,3244.26
2019,Ridgetown,October,176,23-Oct,10.95,3255.21
2019,Ridgetown,October,177,24-Oct,11.17,3266.38
2019,Ridgetown,October,178,25-Oct,9.47,3275.85
2019,Ridgetown,October,179,26-Oct,9.33,3285.18
2019,Ridgetown,October,180,27-Oct,12.12,3297.3
2019,Ridgetown,October,181,28-Oct,11.08,3308.38
2019,Ridgetown,October,182,29-Oct,11.88,3320.26
2019,Ridgetown,October,183,30-Oct,9.75,3330.01
2019,Ridgetown,October,184,31-Oct,9.82,3339.83
2020,Ridgetown,May,1,1-May,9.01,19.01
2020,Ridgetown,May,2,2-May,12.96,31.97
2020,Ridgetown,May,3,3-May,13.51,45.48
2020,Ridgetown,May,4,4-May,6.19,51.67
2020,Ridgetown,May,5,5-May,6.35,58.02
2020,Ridgetown,May,6,6-May,7.51,65.53
2020,Ridgetown,May,7,7-May,8.27,73.8
2020,Ridgetown,May,8,8-May,2.2,76
2020,Ridgetown,May,9,9-May,3.01,79.01
2020,Ridgetown,May,10,10-May,7.9,86.91
2020,Ridgetown,May,11,11-May,5.2,92.11
2020,Ridgetown,May,12,12-May,5.67,97.78
2020,Ridgetown,May,13,13-May,6.17,103.95
2020,Ridgetown,May,14,14-May,11.62,115.57
2020,Ridgetown,May,15,15-May,15.5,131.07
2020,Ridgetown,May,16,16-May,12.88,143.95
2020,Ridgetown,May,17,17-May,12.3,156.25
2020,Ridgetown,May,18,18-May,12.44,168.69
2020,Ridgetown,May,19,19-May,14.55,183.24
2020,Ridgetown,May,20,20-May,13.35,196.59
2020,Ridgetown,May,21,21-May,14.72,211.31
2020,Ridgetown,May,22,22-May,15.86,227.17
2020,Ridgetown,May,23,23-May,16.06,243.23
2020,Ridgetown,May,24,24-May,18.98,262.21
2020,Ridgetown,May,25,25-May,22.44,284.65
2020,Ridgetown,May,26,26-May,22.21,306.86
2020,Ridgetown,May,27,27-May,20.19,327.05
2020,Ridgetown,May,28,28-May,20.07,347.12
2020,Ridgetown,May,29,29-May,17.62,364.74
2020,Ridgetown,May,30,30-May,14.56,379.3
2020,Ridgetown,May,31,31-May,11.76,391.06
2020,Ridgetown,June,32,1-Jun,15.51,406.57
2020,Ridgetown,June,33,2-Jun,20.51,427.08
2020,Ridgetown,June,34,3-Jun,21.73,448.81
2020,Ridgetown,June,35,4-Jun,20.9,469.71
2020,Ridgetown,June,36,5-Jun,21.87,491.58
2020,Ridgetown,June,37,6-Jun,18.57,510.15
2020,Ridgetown,June,38,7-Jun,16.34,526.49
2020,Ridgetown,June,39,8-Jun,17.18,543.67
2020,Ridgetown,June,40,9-Jun,21.61,565.28
2020,Ridgetown,June,41,10-Jun,23.82,589.1
2020,Ridgetown,June,42,11-Jun,19.61,608.71
2020,Ridgetown,June,43,12-Jun,16.35,625.06
2020,Ridgetown,June,44,13-Jun,14.18,639.24
2020,Ridgetown,June,45,14-Jun,15.33,654.57
2020,Ridgetown,June,46,15-Jun,17.15,671.72
2020,Ridgetown,June,47,16-Jun,19.69,691.41
2020,Ridgetown,June,48,17-Jun,20.41,711.82
2020,Ridgetown,June,49,18-Jun,22.31,734.13
2020,Ridgetown,June,50,19-Jun,23.99,758.12
2020,Ridgetown,June,51,20-Jun,24.4,782.52
2020,Ridgetown,June,52,21-Jun,24.9,807.42
2020,Ridgetown,June,53,22-Jun,22.9,830.32
2020,Ridgetown,June,54,23-Jun,22.17,852.49
2020,Ridgetown,June,55,24-Jun,19.23,871.72
2020,Ridgetown,June,56,25-Jun,20.58,892.3
2020,Ridgetown,June,57,26-Jun,22.51,914.81
2020,Ridgetown,June,58,27-Jun,23.55,938.36
2020,Ridgetown,June,59,28-Jun,22.14,960.5
2020,Ridgetown,June,60,29-Jun,23.73,984.23
2020,Ridgetown,June,61,30-Jun,24.06,1008.29
2020,Ridgetown,July,62,1-Jul,25.44,1033.73
2020,Ridgetown,July,63,2-Jul,26.08,1059.81
2020,Ridgetown,July,64,3-Jul,26.4,1086.21
2020,Ridgetown,July,65,4-Jul,26.1,1112.31
2020,Ridgetown,July,66,5-Jul,26.68,1138.99
2020,Ridgetown,July,67,6-Jul,27.39,1166.38
2020,Ridgetown,July,68,7-Jul,28.36,1194.74
2020,Ridgetown,July,69,8-Jul,28,1222.74
2020,Ridgetown,July,70,9-Jul,28.26,1251
2020,Ridgetown,July,71,10-Jul,26.97,1277.97
2020,Ridgetown,July,72,11-Jul,24.07,1302.04
2020,Ridgetown,July,73,12-Jul,22.26,1324.3
2020,Ridgetown,July,74,13-Jul,21.51,1345.81
2020,Ridgetown,July,75,14-Jul,22.87,1368.68
2020,Ridgetown,July,76,15-Jul,24.29,1392.97
2020,Ridgetown,July,77,16-Jul,24.49,1417.46
2020,Ridgetown,July,78,17-Jul,24.51,1441.97
2020,Ridgetown,July,79,18-Jul,26.94,1468.91
2020,Ridgetown,July,80,19-Jul,27.02,1495.93
2020,Ridgetown,July,81,20-Jul,24.74,1520.67
2020,Ridgetown,July,82,21-Jul,23.68,1544.35
2020,Ridgetown,July,83,22-Jul,25.09,1569.44
2020,Ridgetown,July,84,23-Jul,24.38,1593.82
2020,Ridgetown,July,85,24-Jul,23.55,1617.37
2020,Ridgetown,July,86,25-Jul,24.26,1641.63
2020,Ridgetown,July,87,26-Jul,26.91,1668.54
2020,Ridgetown,July,88,27-Jul,27.08,1695.62
2020,Ridgetown,July,89,28-Jul,24.79,1720.41
2020,Ridgetown,July,90,29-Jul,25.33,1745.74
2020,Ridgetown,July,91,30-Jul,23.78,1769.52
2020,Ridgetown,July,92,31-Jul,23.88,1793.4
2020,Ridgetown,August,93,1-Aug,24.21,1817.61
2020,Ridgetown,August,94,2-Aug,23.49,1841.1
2020,Ridgetown,August,95,3-Aug,22.59,1863.69
2020,Ridgetown,August,96,4-Aug,20.94,1884.63
2020,Ridgetown,August,97,5-Aug,20.1,1904.73
2020,Ridgetown,August,98,6-Aug,22.36,1927.09
2020,Ridgetown,August,99,7-Aug,22.97,1950.06
2020,Ridgetown,August,100,8-Aug,22.82,1972.88
2020,Ridgetown,August,101,9-Aug,24.51,1997.39
2020,Ridgetown,August,102,10-Aug,26.73,2024.12
2020,Ridgetown,August,103,11-Aug,25.52,2049.64
2020,Ridgetown,August,104,12-Aug,24.76,2074.4
2020,Ridgetown,August,105,13-Aug,25.41,2099.81
2020,Ridgetown,August,106,14-Aug,25.87,2125.68
2020,Ridgetown,August,107,15-Aug,25.16,2150.84
2020,Ridgetown,August,108,16-Aug,22.37,2173.21
2020,Ridgetown,August,109,17-Aug,21.86,2195.07
2020,Ridgetown,August,110,18-Aug,20.26,2215.33
2020,Ridgetown,August,111,19-Aug,19.99,2235.32
2020,Ridgetown,August,112,20-Aug,21.73,2257.05
2020,Ridgetown,August,113,21-Aug,23.65,2280.7
2020,Ridgetown,August,114,22-Aug,24.93,2305.63
2020,Ridgetown,August,115,23-Aug,25.4,2331.03
2020,Ridgetown,August,116,24-Aug,26.48,2357.51
2020,Ridgetown,August,117,25-Aug,25.42,2382.93
2020,Ridgetown,August,118,26-Aug,24.72,2407.65
2020,Ridgetown,August,119,27-Aug,26.8,2434.45
2020,Ridgetown,August,120,28-Aug,23.66,2458.11
2020,Ridgetown,August,121,29-Aug,22.92,2481.03
2020,Ridgetown,August,122,30-Aug,20.12,2501.15
2020,Ridgetown,August,123,31-Aug,21.62,2522.77
2020,Ridgetown,September,124,1-Sep,23.68,2546.45
2020,Ridgetown,September,125,2-Sep,23.88,2570.33
2020,Ridgetown,September,126,3-Sep,22.67,2593
2020,Ridgetown,September,127,4-Sep,19,2612
2020,Ridgetown,September,128,5-Sep,19.51,2631.51
2020,Ridgetown,September,129,6-Sep,19.37,2650.88
2020,Ridgetown,September,130,7-Sep,22.93,2673.81
2020,Ridgetown,September,131,8-Sep,20.51,2694.32
2020,Ridgetown,September,132,9-Sep,20.37,2714.69
2020,Ridgetown,September,133,10-Sep,18.64,2733.33
2020,Ridgetown,September,134,11-Sep,17.02,2750.35
2020,Ridgetown,September,135,12-Sep,21.18,2771.53
2020,Ridgetown,September,136,13-Sep,21.87,2793.4
2020,Ridgetown,September,137,14-Sep,17.08,2810.48
2020,Ridgetown,September,138,15-Sep,16.19,2826.67
2020,Ridgetown,September,139,16-Sep,18.65,2845.32
2020,Ridgetown,September,140,17-Sep,17.35,2862.67
2020,Ridgetown,September,141,18-Sep,13.22,2875.89
2020,Ridgetown,September,142,19-Sep,12.18,2888.07
2020,Ridgetown,September,143,20-Sep,14.54,2902.61
2020,Ridgetown,September,144,21-Sep,15.55,2918.16
2020,Ridgetown,September,145,22-Sep,17.01,2935.17
2020,Ridgetown,September,146,23-Sep,18.97,2954.14
2020,Ridgetown,September,147,24-Sep,19.57,2973.71
2020,Ridgetown,September,148,25-Sep,19.31,2993.02
2020,Ridgetown,September,149,26-Sep,20.67,3013.69
2020,Ridgetown,September,150,27-Sep,20.99,3034.68
2020,Ridgetown,September,151,28-Sep,18.83,3053.51
2020,Ridgetown,September,152,29-Sep,14.61,3068.12
2020,Ridgetown,September,153,30-Sep,13.8,3081.92
2020,Ridgetown,October,154,1-Oct,12.62,3094.54
2020,Ridgetown,October,155,2-Oct,10.55,3105.09
2020,Ridgetown,October,156,3-Oct,10.83,3115.92
2020,Ridgetown,October,157,4-Oct,11.8,3127.72
2020,Ridgetown,October,158,5-Oct,11.8,3139.52
2020,Ridgetown,October,159,6-Oct,15.42,3154.94
2020,Ridgetown,October,160,7-Oct,16.48,3171.42
2020,Ridgetown,October,161,8-Oct,13.44,3184.86
2020,Ridgetown,October,162,9-Oct,15.63,3200.49
2020,Ridgetown,October,163,10-Oct,17.58,3218.07
2020,Ridgetown,October,164,11-Oct,13.51,3231.58
2020,Ridgetown,October,165,12-Oct,17.15,3248.73
2020,Ridgetown,October,166,13-Oct,13.83,3262.56
2020,Ridgetown,October,167,14-Oct,13.63,3276.19
2020,Ridgetown,October,168,15-Oct,13.37,3289.56
2020,Ridgetown,October,169,16-Oct,8.57,3298.13
2020,Ridgetown,October,170,17-Oct,10.56,3308.69
2020,Ridgetown,October,171,18-Oct,12.92,3321.61
2020,Ridgetown,October,172,19-Oct,8.51,3330.12
2020,Ridgetown,October,173,20-Oct,9.94,3340.06
2020,Ridgetown,October,174,21-Oct,14.05,3354.11
2020,Ridgetown,October,175,22-Oct,13.19,3367.3
2020,Ridgetown,October,176,23-Oct,17.35,3384.65
2020,Ridgetown,October,177,24-Oct,7.55,3392.2
2020,Ridgetown,October,178,25-Oct,7.85,3400.05
2020,Ridgetown,October,179,26-Oct,7.82,3407.87
2020,Ridgetown,October,180,27-Oct,5.59,3413.46
2020,Ridgetown,October,181,28-Oct,7.44,3420.9
2020,Ridgetown,October,182,29-Oct,8.76,3429.66
2020,Ridgetown,October,183,30-Oct,3.65,3433.31
2020,Ridgetown,October,184,31-Oct,5.62,3438.93
2021,Ridgetown,May,1,1-May,9.2,19.2
2021,Ridgetown,May,2,2-May,17.81,37.01
2021,Ridgetown,May,3,3-May,12.97,49.98
2021,Ridgetown,May,4,4-May,13.69,63.67
2021,Ridgetown,May,5,5-May,8.57,72.24
2021,Ridgetown,May,6,6-May,9.05,81.29
2021,Ridgetown,May,7,7-May,8.58,89.87
2021,Ridgetown,May,8,8-May,8.09,97.96
2021,Ridgetown,May,9,9-May,7.6,105.56
2021,Ridgetown,May,10,10-May,8.29,113.85
2021,Ridgetown,May,11,11-May,6.91,120.76
2021,Ridgetown,May,12,12-May,9.9,130.66
2021,Ridgetown,May,13,13-May,12.56,143.22
2021,Ridgetown,May,14,14-May,14.48,157.7
2021,Ridgetown,May,15,15-May,14.87,172.57
2021,Ridgetown,May,16,16-May,14.98,187.55
2021,Ridgetown,May,17,17-May,16.86,204.41
2021,Ridgetown,May,18,18-May,17.73,222.14
2021,Ridgetown,May,19,19-May,19.1,241.24
2021,Ridgetown,May,20,20-May,22.31,263.55
2021,Ridgetown,May,21,21-May,23.02,286.57
2021,Ridgetown,May,22,22-May,21.69,308.26
2021,Ridgetown,May,23,23-May,20.95,329.21
2021,Ridgetown,May,24,24-May,20.55,349.76
2021,Ridgetown,May,25,25-May,23.6,373.36
2021,Ridgetown,May,26,26-May,20.76,394.12
2021,Ridgetown,May,27,27-May,13.44,407.56
2021,Ridgetown,May,28,28-May,9.25,416.81
2021,Ridgetown,May,29,29-May,12.11,428.92
2021,Ridgetown,May,30,30-May,14.25,443.17
2021,Ridgetown,May,31,31-May,16.03,459.2
2021,Ridgetown,June,32,1-Jun,18.25,477.45
2021,Ridgetown,June,33,2-Jun,16.9,494.35
2021,Ridgetown,June,34,3-Jun,18.62,512.97
2021,Ridgetown,June,35,4-Jun,21.15,534.12
2021,Ridgetown,June,36,5-Jun,23.14,557.26
2021,Ridgetown,June,37,6-Jun,23.9,581.16
2021,Ridgetown,June,38,7-Jun,23.18,604.34
2021,Ridgetown,June,39,8-Jun,23.44,627.78
2021,Ridgetown,June,40,9-Jun,23.73,651.51
2021,Ridgetown,June,41,10-Jun,23.87,675.38
2021,Ridgetown,June,42,11-Jun,24.51,699.89
2021,Ridgetown,June,43,12-Jun,23.97,723.86
2021,Ridgetown,June,44,13-Jun,23.84,747.7
2021,Ridgetown,June,45,14-Jun,20.47,768.17
2021,Ridgetown,June,46,15-Jun,18.24,786.41
2021,Ridgetown,June,47,16-Jun,17.29,803.7
2021,Ridgetown,June,48,17-Jun,20.46,824.16
2021,Ridgetown,June,49,18-Jun,21.83,845.99
2021,Ridgetown,June,50,19-Jun,23.26,869.25
2021,Ridgetown,June,51,20-Jun,24.56,893.81
2021,Ridgetown,June,52,21-Jun,21.97,915.78
2021,Ridgetown,June,53,22-Jun,16.08,931.86
2021,Ridgetown,June,54,23-Jun,19.09,950.95
2021,Ridgetown,June,55,24-Jun,23.05,974
2021,Ridgetown,June,56,25-Jun,22.63,996.63
2021,Ridgetown,June,57,26-Jun,24.33,1020.96
2021,Ridgetown,June,58,27-Jun,25.69,1046.65
2021,Ridgetown,June,59,28-Jun,26.12,1072.77
2021,Ridgetown,June,60,29-Jun,26.57,1099.34
2021,Ridgetown,June,61,30-Jun,23.52,1122.86
2021,Ridgetown,July,62,1-Jul,22.05,1144.91
2021,Ridgetown,July,63,2-Jul,19.43,1164.34
2021,Ridgetown,July,64,3-Jul,20.54,1184.88
2021,Ridgetown,July,65,4-Jul,24.65,1209.53
2021,Ridgetown,July,66,5-Jul,25.85,1235.38
2021,Ridgetown,July,67,6-Jul,27.38,1262.76
2021,Ridgetown,July,68,7-Jul,25.4,1288.16
2021,Ridgetown,July,69,8-Jul,22.7,1310.86
2021,Ridgetown,July,70,9-Jul,19.01,1329.87
2021,Ridgetown,July,71,10-Jul,19.48,1349.35
2021,Ridgetown,July,72,11-Jul,20.04,1369.39
2021,Ridgetown,July,73,12-Jul,21.47,1390.86
2021,Ridgetown,July,74,13-Jul,22.97,1413.83
2021,Ridgetown,July,75,14-Jul,24.22,1438.05
2021,Ridgetown,July,76,15-Jul,24.39,1462.44
2021,Ridgetown,July,77,16-Jul,21.6,1484.04
2021,Ridgetown,July,78,17-Jul,21.69,1505.73
2021,Ridgetown,July,79,18-Jul,22.9,1528.63
2021,Ridgetown,July,80,19-Jul,24.32,1552.95
2021,Ridgetown,July,81,20-Jul,24.81,1577.76
2021,Ridgetown,July,82,21-Jul,21.05,1598.81
2021,Ridgetown,July,83,22-Jul,21.32,1620.13
2021,Ridgetown,July,84,23-Jul,22.78,1642.91
2021,Ridgetown,July,85,24-Jul,23.8,1666.71
2021,Ridgetown,July,86,25-Jul,25.35,1692.06
2021,Ridgetown,July,87,26-Jul,25.52,1717.58
2021,Ridgetown,July,88,27-Jul,25.1,1742.68
2021,Ridgetown,July,89,28-Jul,24.82,1767.5
2021,Ridgetown,July,90,29-Jul,24.86,1792.36
2021,Ridgetown,July,91,30-Jul,20.04,1812.4
2021,Ridgetown,July,92,31-Jul,20.53,1832.93
2021,Ridgetown,August,93,1-Aug,20.75,1853.68
2021,Ridgetown,August,94,2-Aug,20.88,1874.56
2021,Ridgetown,August,95,3-Aug,22.46,1897.02
2021,Ridgetown,August,96,4-Aug,23.13,1920.15
2021,Ridgetown,August,97,5-Aug,23.55,1943.7
2021,Ridgetown,August,98,6-Aug,24.8,1968.5
2021,Ridgetown,August,99,7-Aug,25.07,1993.57
2021,Ridgetown,August,100,8-Aug,25.04,2018.61
2021,Ridgetown,August,101,9-Aug,26.96,2045.57
2021,Ridgetown,August,102,10-Aug,26.82,2072.39
2021,Ridgetown,August,103,11-Aug,26.31,2098.7
2021,Ridgetown,August,104,12-Aug,26.21,2124.91
2021,Ridgetown,August,105,13-Aug,25.94,2150.85
2021,Ridgetown,August,106,14-Aug,22.02,2172.87
2021,Ridgetown,August,107,15-Aug,21.01,2193.88
2021,Ridgetown,August,108,16-Aug,22.46,2216.34
2021,Ridgetown,August,109,17-Aug,24.34,2240.68
2021,Ridgetown,August,110,18-Aug,25.13,2265.81
2021,Ridgetown,August,111,19-Aug,25.62,2291.43
2021,Ridgetown,August,112,20-Aug,25.7,2317.13
2021,Ridgetown,August,113,21-Aug,25.69,2342.82
2021,Ridgetown,August,114,22-Aug,27.26,2370.08
2021,Ridgetown,August,115,23-Aug,26.63,2396.71
2021,Ridgetown,August,116,24-Aug,26.63,2423.34
2021,Ridgetown,August,117,25-Aug,25.14,2448.48
2021,Ridgetown,August,118,26-Aug,27.24,2475.72
2021,Ridgetown,August,119,27-Aug,26.27,2501.99
2021,Ridgetown,August,120,28-Aug,27.4,2529.39
2021,Ridgetown,August,121,29-Aug,27.3,2556.69
2021,Ridgetown,August,122,30-Aug,25.45,2582.14
2021,Ridgetown,August,123,31-Aug,23.09,2605.23
2021,Ridgetown,September,124,1-Sep,22.08,2627.31
2021,Ridgetown,September,125,2-Sep,19.1,2646.41
2021,Ridgetown,September,126,3-Sep,19.51,2665.92
2021,Ridgetown,September,127,4-Sep,21.9,2687.82
2021,Ridgetown,September,128,5-Sep,22.07,2709.89
2021,Ridgetown,September,129,6-Sep,20.35,2730.24
2021,Ridgetown,September,130,7-Sep,23.34,2753.58
2021,Ridgetown,September,131,8-Sep,21.75,2775.33
2021,Ridgetown,September,132,9-Sep,17.8,2793.13
2021,Ridgetown,September,133,10-Sep,18.98,2812.11
2021,Ridgetown,September,134,11-Sep,22.48,2834.59
2021,Ridgetown,September,135,12-Sep,23.23,2857.82
2021,Ridgetown,September,136,13-Sep,20,2877.82
2021,Ridgetown,September,137,14-Sep,23.9,2901.72
2021,Ridgetown,September,138,15-Sep,20.44,2922.16
2021,Ridgetown,September,139,16-Sep,20.22,2942.38
2021,Ridgetown,September,140,17-Sep,22.83,2965.21
2021,Ridgetown,September,141,18-Sep,20.83,2986.04
2021,Ridgetown,September,142,19-Sep,19.64,3005.68
2021,Ridgetown,September,143,20-Sep,23.05,3028.73
2021,Ridgetown,September,144,21-Sep,22.47,3051.2
2021,Ridgetown,September,145,22-Sep,15.72,3066.92
2021,Ridgetown,September,146,23-Sep,13.58,3080.5
2021,Ridgetown,September,147,24-Sep,16.15,3096.65
2021,Ridgetown,September,148,25-Sep,16.12,3112.77
2021,Ridgetown,September,149,26-Sep,16.98,3129.75
2021,Ridgetown,September,150,27-Sep,20.12,3149.87
2021,Ridgetown,September,151,28-Sep,17.05,3166.92
2021,Ridgetown,September,152,29-Sep,15.69,3182.61
2021,Ridgetown,September,153,30-Sep,15.09,3197.7
2021,Ridgetown,October,154,1-Oct,16.94,3214.64
2021,Ridgetown,October,155,2-Oct,19.21,3233.85
2021,Ridgetown,October,156,3-Oct,20.51,3254.36
2021,Ridgetown,October,157,4-Oct,19.77,3274.13
2021,Ridgetown,October,158,5-Oct,18.76,3292.89
2021,Ridgetown,October,159,6-Oct,19.05,3311.94
2021,Ridgetown,October,160,7-Oct,20.9,3332.84
2021,Ridgetown,October,161,8-Oct,21.01,3353.85
2021,Ridgetown,October,162,9-Oct,20.33,3374.18
2021,Ridgetown,October,163,10-Oct,19.85,3394.03
2021,Ridgetown,October,164,11-Oct,21.01,3415.04
2021,Ridgetown,October,165,12-Oct,20.28,3435.32
2021,Ridgetown,October,166,13-Oct,18.23,3453.55
2021,Ridgetown,October,167,14-Oct,21.15,3474.7
2021,Ridgetown,October,168,15-Oct,18.05,3492.75
2021,Ridgetown,October,169,16-Oct,13.64,3506.39
2021,Ridgetown,October,170,17-Oct,12.06,3518.45
2021,Ridgetown,October,171,18-Oct,12.17,3530.62
2021,Ridgetown,October,172,19-Oct,14.76,3545.38
2021,Ridgetown,October,173,20-Oct,15.88,3561.26
2021,Ridgetown,October,174,21-Oct,16.24,3577.5
2021,Ridgetown,October,175,22-Oct,10.19,3587.69
2021,Ridgetown,October,176,23-Oct,9.09,3596.78
2021,Ridgetown,October,177,24-Oct,10,3606.78
2021,Ridgetown,October,178,25-Oct,10.62,3617.4
2021,Ridgetown,October,179,26-Oct,8.69,3626.09
2021,Ridgetown,October,180,27-Oct,11.27,3637.36
2021,Ridgetown,October,181,28-Oct,12.69,3650.05
2021,Ridgetown,October,182,29-Oct,13.48,3663.53
2021,Ridgetown,October,183,30-Oct,10.84,3674.37
2021,Ridgetown,October,184,31-Oct,11.03,3685.4
2022,Ridgetown,May,1,1-May,10.69,20.69
2022,Ridgetown,May,2,2-May,9.56,30.25
2022,Ridgetown,May,3,3-May,9.09,39.34
2022,Ridgetown,May,4,4-May,8.54,47.88
2022,Ridgetown,May,5,5-May,8.73,56.61
2022,Ridgetown,May,6,6-May,9.53,66.14
2022,Ridgetown,May,7,7-May,9.6,75.74
2022,Ridgetown,May,8,8-May,9.08,84.82
2022,Ridgetown,May,9,9-May,11.17,95.99
2022,Ridgetown,May,10,10-May,13.23,109.22
2022,Ridgetown,May,11,11-May,14.12,123.34
2022,Ridgetown,May,12,12-May,14.73,138.07
2022,Ridgetown,May,13,13-May,17.1,155.17
2022,Ridgetown,May,14,14-May,18.39,173.56
2022,Ridgetown,May,15,15-May,19.05,192.61
2022,Ridgetown,May,16,16-May,14.9,207.51
2022,Ridgetown,May,17,17-May,12,219.51
2022,Ridgetown,May,18,18-May,10.64,230.15
2022,Ridgetown,May,19,19-May,15.65,245.8
2022,Ridgetown,May,20,20-May,19.03,264.83
2022,Ridgetown,May,21,21-May,19.15,283.98
2022,Ridgetown,May,22,22-May,13.04,297.02
2022,Ridgetown,May,23,23-May,11.25,308.27
2022,Ridgetown,May,24,24-May,12.84,321.11
2022,Ridgetown,May,25,25-May,14.78,335.89
2022,Ridgetown,May,26,26-May,18.22,354.11
2022,Ridgetown,May,27,27-May,17.55,371.66
2022,Ridgetown,May,28,28-May,15.11,386.77
2022,Ridgetown,May,29,29-May,17.44,404.21
2022,Ridgetown,May,30,30-May,20.6,424.81
2022,Ridgetown,May,31,31-May,22.38,447.19
2022,Ridgetown,June,32,1-Jun,19.65,466.84
2022,Ridgetown,June,33,2-Jun,14.61,481.45
2022,Ridgetown,June,34,3-Jun,16.59,498.04
2022,Ridgetown,June,35,4-Jun,14.44,512.48
2022,Ridgetown,June,36,5-Jun,16.2,528.68
2022,Ridgetown,June,37,6-Jun,17.72,546.4
2022,Ridgetown,June,38,7-Jun,17.31,563.71
2022,Ridgetown,June,39,8-Jun,15.3,579.01
2022,Ridgetown,June,40,9-Jun,15.91,594.92
2022,Ridgetown,June,41,10-Jun,16.98,611.9
2022,Ridgetown,June,42,11-Jun,18.41,630.31
2022,Ridgetown,June,43,12-Jun,19.11,649.42
2022,Ridgetown,June,44,13-Jun,17.75,667.17
2022,Ridgetown,June,45,14-Jun,19.3,686.47
2022,Ridgetown,June,46,15-Jun,23.87,710.34
2022,Ridgetown,June,47,16-Jun,24.22,734.56
2022,Ridgetown,June,48,17-Jun,20.65,755.21
2022,Ridgetown,June,49,18-Jun,13.63,768.84
2022,Ridgetown,June,50,19-Jun,16.25,785.09
2022,Ridgetown,June,51,20-Jun,18.62,803.71
2022,Ridgetown,June,52,21-Jun,23.4,827.11
2022,Ridgetown,June,53,22-Jun,24.02,851.13
2022,Ridgetown,June,54,23-Jun,18.15,869.28
2022,Ridgetown,June,55,24-Jun,20.89,890.17
2022,Ridgetown,June,56,25-Jun,21.68,911.85
2022,Ridgetown,June,57,26-Jun,22.02,933.87
2022,Ridgetown,June,58,27-Jun,17.76,951.63
